word,word[-3],word[-2],word.isdigit,pos,all-ascii,next-word,next-word[-3],next-word[-2],next-word.isdigit,next-pos,next-next-word,next-next-word[-3],next-next-word[-2],next-next-word.isdigit,nextnextpos,prev-word,prev-word[-3],prev-word[-2],prev-word.isdigit,prev-pos,prev-prev-word,prev-prev-word[-3],prev-prev-word[-2],prev-prev-word.isdigit,prev-prev-pos,prev-iob,all-caps,capitalized,prev-all-caps,prev-capitalized,next-all-caps,next-capitalized,label
Nike,ike,ke,False,NNP,True,Air,Air,ir,False,NNP,Trainer,ner,er,False,NNP,Shipping,ing,ng,False,NNP,Worldwide,ide,de,False,NNP,O,True,True,True,True,True,True,B-BRAND
Air,Air,ir,False,NNP,True,Trainer,ner,er,False,NNP,NIKE,IKE,KE,False,NNP,Nike,ike,ke,False,NNP,Shipping,ing,ng,False,NNP,B-BRAND,True,True,True,True,True,True,B-NAME
Trainer,ner,er,False,NNP,True,NIKE,IKE,KE,False,NNP,AIR,AIR,IR,False,NNP,Air,Air,ir,False,NNP,Nike,ike,ke,False,NNP,B-NAME,True,True,True,True,True,True,I-NAME
NIKE,IKE,KE,False,NNP,True,AIR,AIR,IR,False,NNP,TRAINER,NER,ER,False,NNP,Trainer,ner,er,False,NNP,Air,Air,ir,False,NNP,I-NAME,False,True,True,True,True,True,B-BRAND
AIR,AIR,IR,False,NNP,True,TRAINER,NER,ER,False,NNP,631488,488,88,True,CD,NIKE,IKE,KE,False,NNP,Trainer,ner,er,False,NNP,B-BRAND,False,True,False,True,False,True,B-NAME
TRAINER,NER,ER,False,NNP,True,631488,488,88,True,CD,001,001,01,True,CD,AIR,AIR,IR,False,NNP,NIKE,IKE,KE,False,NNP,B-NAME,False,True,False,True,False,True,I-NAME
631488,488,88,True,CD,True,001,001,01,True,CD,[END1],[END1],[END1],False,[END1],TRAINER,NER,ER,False,NNP,AIR,AIR,IR,False,NNP,I-NAME,True,False,False,True,False,True,O
001,001,01,True,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],631488,488,88,True,CD,TRAINER,NER,ER,False,NNP,O,True,False,True,False,True,False,O
POMPA,MPA,PA,False,NNP,True,JET,JET,ET,False,NNP,PUMP,UMP,MP,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-TYPE
JET,JET,ET,False,NNP,True,PUMP,UMP,MP,False,NNP,EFOS,FOS,OS,False,NNP,POMPA,MPA,PA,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,False,True,False,True,False,True,B-BRAND
PUMP,UMP,MP,False,NNP,True,EFOS,FOS,OS,False,NNP,370,370,70,True,CD,JET,JET,ET,False,NNP,POMPA,MPA,PA,False,NNP,B-BRAND,False,True,False,True,False,True,I-BRAND
EFOS,FOS,OS,False,NNP,True,370,370,70,True,CD,40,40,40,True,CD,PUMP,UMP,MP,False,NNP,JET,JET,ET,False,NNP,I-BRAND,False,True,False,True,False,True,B-NAME
370,370,70,True,CD,True,40,40,40,True,CD,METER,TER,ER,False,NN,EFOS,FOS,OS,False,NNP,PUMP,UMP,MP,False,NNP,B-NAME,True,False,False,True,False,True,I-NAME
40,40,40,True,CD,True,METER,TER,ER,False,NN,(NON,NON,ON,False,NN,370,370,70,True,CD,EFOS,FOS,OS,False,NNP,I-NAME,True,False,True,False,True,False,O
METER,TER,ER,False,NN,True,(NON,NON,ON,False,NN,TABUNG),NG),G),False,NNP,40,40,40,True,CD,370,370,70,True,CD,O,False,True,True,False,True,False,O
(NON,NON,ON,False,NN,True,TABUNG),NG),G),False,NNP,[END1],[END1],[END1],False,[END1],METER,TER,ER,False,NN,40,40,40,True,CD,O,False,False,False,True,False,True,O
TABUNG),NG),G),False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],(NON,NON,ON,False,NN,METER,TER,ER,False,NN,O,False,True,False,False,False,False,O
Puma,uma,ma,False,NNP,True,Tsugi,ugi,gi,False,NNP,Netfit,fit,it,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Tsugi,ugi,gi,False,NNP,True,Netfit,fit,it,False,NNP,Running,ing,ng,False,NNP,Puma,uma,ma,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-NAME
Netfit,fit,it,False,NNP,True,Running,ing,ng,False,NNP,Shoes,oes,es,False,NNP,Tsugi,ugi,gi,False,NNP,Puma,uma,ma,False,NNP,B-NAME,True,True,True,True,True,True,I-NAME
Running,ing,ng,False,NNP,True,Shoes,oes,es,False,NNP,Puma,uma,ma,False,NNP,Netfit,fit,it,False,NNP,Tsugi,ugi,gi,False,NNP,I-NAME,True,True,True,True,True,True,B-TYPE
Shoes,oes,es,False,NNP,True,Puma,uma,ma,False,NNP,Black,ack,ck,False,NNP,Running,ing,ng,False,NNP,Netfit,fit,it,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Puma,uma,ma,False,NNP,True,Black,ack,ck,False,NNP,Puma,uma,ma,False,NNP,Shoes,oes,es,False,NNP,Running,ing,ng,False,NNP,I-TYPE,True,True,True,True,True,True,B-BRAND
Black,ack,ck,False,NNP,True,Puma,uma,ma,False,NNP,White,ite,te,False,NNP,Puma,uma,ma,False,NNP,Shoes,oes,es,False,NNP,B-BRAND,True,True,True,True,True,True,B-COLOR
Puma,uma,ma,False,NNP,True,White,ite,te,False,NNP,[END1],[END1],[END1],False,[END1],Black,ack,ck,False,NNP,Puma,uma,ma,False,NNP,B-COLOR,True,True,True,True,True,True,B-BRAND
White,ite,te,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Puma,uma,ma,False,NNP,Black,ack,ck,False,NNP,B-BRAND,True,True,True,True,True,True,B-COLOR
Boneka,eka,ka,False,NNP,True,Tsum,sum,um,False,NNP,Tsum,sum,um,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Tsum,sum,um,False,NNP,True,Tsum,sum,um,False,NNP,Dumbo,mbo,bo,False,NNP,Boneka,eka,ka,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,B-THEME
Tsum,sum,um,False,NNP,True,Dumbo,mbo,bo,False,NNP,30cm,0cm,cm,False,CD,Tsum,sum,um,False,NNP,Boneka,eka,ka,False,NNP,B-THEME,True,True,True,True,True,True,I-THEME
Dumbo,mbo,bo,False,NNP,True,30cm,0cm,cm,False,CD,[END1],[END1],[END1],False,[END1],Tsum,sum,um,False,NNP,Tsum,sum,um,False,NNP,I-THEME,True,True,True,True,True,True,I-THEME
30cm,0cm,cm,False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Dumbo,mbo,bo,False,NNP,Tsum,sum,um,False,NNP,I-THEME,True,False,True,True,True,True,B-DIMENSION
Casing,ing,ng,False,NNP,True,XiaoMi,oMi,Mi,False,NNP,MiPad,Pad,ad,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
XiaoMi,oMi,Mi,False,NNP,True,MiPad,Pad,ad,False,NNP,7.9,7.9,.9,False,CD,Casing,ing,ng,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,False,True,True,True,True,True,B-BRAND
MiPad,Pad,ad,False,NNP,True,7.9,7.9,.9,False,CD,Deluxe,uxe,xe,False,NNP,XiaoMi,oMi,Mi,False,NNP,Casing,ing,ng,False,NNP,B-BRAND,False,True,False,True,False,True,B-NAME
7.9,7.9,.9,False,CD,True,Deluxe,uxe,xe,False,NNP,XP79056,056,56,False,NNP,MiPad,Pad,ad,False,NNP,XiaoMi,oMi,Mi,False,NNP,B-NAME,True,False,False,True,False,True,I-NAME
Deluxe,uxe,xe,False,NNP,True,XP79056,056,56,False,NNP,[END1],[END1],[END1],False,[END1],7.9,7.9,.9,False,CD,MiPad,Pad,ad,False,NNP,I-NAME,True,True,True,False,True,False,I-NAME
XP79056,056,56,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Deluxe,uxe,xe,False,NNP,7.9,7.9,.9,False,CD,I-NAME,False,True,True,True,True,True,I-NAME
veggie,gie,ie,False,FW,True,twister,ter,er,False,FW,Vegetable,ble,le,False,FW,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,False,False,False,False,False,B-TYPE
twister,ter,er,False,FW,True,Vegetable,ble,le,False,FW,spiral,ral,al,False,FW,veggie,gie,ie,False,FW,[START1],[START1],[START1],False,[START1],B-TYPE,False,False,False,False,False,False,I-TYPE
Vegetable,ble,le,False,FW,True,spiral,ral,al,False,FW,gemuse,use,se,False,FW,twister,ter,er,False,FW,veggie,gie,ie,False,FW,I-TYPE,True,True,False,False,False,False,B-TYPE
spiral,ral,al,False,FW,True,gemuse,use,se,False,FW,cutter,ter,er,False,FW,Vegetable,ble,le,False,FW,twister,ter,er,False,FW,B-TYPE,False,False,True,True,True,True,I-TYPE
gemuse,use,se,False,FW,True,cutter,ter,er,False,FW,sayuran,ran,an,False,NN,spiral,ral,al,False,FW,Vegetable,ble,le,False,FW,I-TYPE,False,False,False,False,False,False,I-TYPE
cutter,ter,er,False,FW,True,sayuran,ran,an,False,NN,Alat,lat,at,False,NNP,gemuse,use,se,False,FW,spiral,ral,al,False,FW,I-TYPE,False,False,False,False,False,False,B-TYPE
sayuran,ran,an,False,NN,True,Alat,lat,at,False,NNP,Potong,ong,ng,False,NNP,cutter,ter,er,False,FW,gemuse,use,se,False,FW,B-TYPE,False,False,False,False,False,False,I-TYPE
Alat,lat,at,False,NNP,True,Potong,ong,ng,False,NNP,Sayuran,ran,an,False,NNP,sayuran,ran,an,False,NN,cutter,ter,er,False,FW,I-TYPE,True,True,False,False,False,False,B-TYPE
Potong,ong,ng,False,NNP,True,Sayuran,ran,an,False,NNP,Jadi,adi,di,False,NNP,Alat,lat,at,False,NNP,sayuran,ran,an,False,NN,B-TYPE,True,True,True,True,True,True,I-TYPE
Sayuran,ran,an,False,NNP,True,Jadi,adi,di,False,NNP,Bentuk,tuk,uk,False,NNP,Potong,ong,ng,False,NNP,Alat,lat,at,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Jadi,adi,di,False,NNP,True,Bentuk,tuk,uk,False,NNP,Spiral,ral,al,False,NNP,Sayuran,ran,an,False,NNP,Potong,ong,ng,False,NNP,I-TYPE,True,True,True,True,True,True,O
Bentuk,tuk,uk,False,NNP,True,Spiral,ral,al,False,NNP,[END1],[END1],[END1],False,[END1],Jadi,adi,di,False,NNP,Sayuran,ran,an,False,NNP,O,True,True,True,True,True,True,O
Spiral,ral,al,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Bentuk,tuk,uk,False,NNP,Jadi,adi,di,False,NNP,O,True,True,True,True,True,True,O
INFICLO,CLO,LO,False,NNP,True,291,291,91,True,CD,[END1],[END1],[END1],False,[END1],[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-NAME
291,291,91,True,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],INFICLO,CLO,LO,False,NNP,[START1],[START1],[START1],False,[START1],B-NAME,True,False,False,True,False,True,I-NAME
OMG!,MG!,G!,False,NNP,True,Tempered,red,ed,False,NNP,Glass,ass,ss,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,O
Tempered,red,ed,False,NNP,True,Glass,ass,ss,False,NNP,Round,und,nd,False,NNP,OMG!,MG!,G!,False,NNP,[START1],[START1],[START1],False,[START1],O,True,True,False,True,False,True,B-TYPE
Glass,ass,ss,False,NNP,True,Round,und,nd,False,NNP,Edges,ges,es,False,NNP,Tempered,red,ed,False,NNP,OMG!,MG!,G!,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Round,und,nd,False,NNP,True,Edges,ges,es,False,NNP,Garansi,nsi,si,False,NNP,Glass,ass,ss,False,NNP,Tempered,red,ed,False,NNP,I-TYPE,True,True,True,True,True,True,B-SHAPE
Edges,ges,es,False,NNP,True,Garansi,nsi,si,False,NNP,3,3,3,True,CD,Round,und,nd,False,NNP,Glass,ass,ss,False,NNP,B-SHAPE,True,True,True,True,True,True,I-SHAPE
Garansi,nsi,si,False,NNP,True,3,3,3,True,CD,bulan,lan,an,False,NN,Edges,ges,es,False,NNP,Round,und,nd,False,NNP,I-SHAPE,True,True,True,True,True,True,O
3,3,3,True,CD,True,bulan,lan,an,False,NN,[END1],[END1],[END1],False,[END1],Garansi,nsi,si,False,NNP,Edges,ges,es,False,NNP,O,True,False,True,True,True,True,O
bulan,lan,an,False,NN,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],3,3,3,True,CD,Garansi,nsi,si,False,NNP,O,False,False,True,False,True,False,O
Digital,tal,al,False,NNP,True,Alliace,ace,ce,False,NNP,Gaming,ing,ng,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Alliace,ace,ce,False,NNP,True,Gaming,ing,ng,False,NNP,Keyboard,ard,rd,False,NNP,Digital,tal,al,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,I-BRAND
Gaming,ing,ng,False,NNP,True,Keyboard,ard,rd,False,NNP,K8,K8,K8,False,NNP,Alliace,ace,ce,False,NNP,Digital,tal,al,False,NNP,I-BRAND,True,True,True,True,True,True,B-TYPE
Keyboard,ard,rd,False,NNP,True,K8,K8,K8,False,NNP,iron,ron,on,False,NNP,Gaming,ing,ng,False,NNP,Alliace,ace,ce,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
K8,K8,K8,False,NNP,True,iron,ron,on,False,NNP,[END1],[END1],[END1],False,[END1],Keyboard,ard,rd,False,NNP,Gaming,ing,ng,False,NNP,I-TYPE,True,True,True,True,True,True,B-NAME
iron,ron,on,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],K8,K8,K8,False,NNP,Keyboard,ard,rd,False,NNP,B-NAME,False,False,True,True,True,True,I-NAME
CELANA,ANA,NA,False,NNP,True,PENDEK,DEK,EK,False,NNP,ZARA,ARA,RA,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-TYPE
PENDEK,DEK,EK,False,NNP,True,ZARA,ARA,RA,False,NNP,WOMAN,MAN,AN,False,NNP,CELANA,ANA,NA,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,False,True,False,True,False,True,I-TYPE
ZARA,ARA,RA,False,NNP,True,WOMAN,MAN,AN,False,NNP,[END1],[END1],[END1],False,[END1],PENDEK,DEK,EK,False,NNP,CELANA,ANA,NA,False,NNP,I-TYPE,False,True,False,True,False,True,B-BRAND
WOMAN,MAN,AN,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],ZARA,ARA,RA,False,NNP,PENDEK,DEK,EK,False,NNP,B-BRAND,False,True,False,True,False,True,B-GENDER
Gamis,mis,is,False,NNP,True,Busana,ana,na,False,NNP,Muslim,lim,im,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Busana,ana,na,False,NNP,True,Muslim,lim,im,False,NNP,Belleza,eza,za,False,NNP,Gamis,mis,is,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Muslim,lim,im,False,NNP,True,Belleza,eza,za,False,NNP,Balotelly,lly,ly,False,NNP,Busana,ana,na,False,NNP,Gamis,mis,is,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Belleza,eza,za,False,NNP,True,Balotelly,lly,ly,False,NNP,Pink,ink,nk,False,NNP,Muslim,lim,im,False,NNP,Busana,ana,na,False,NNP,I-TYPE,True,True,True,True,True,True,B-BRAND
Balotelly,lly,ly,False,NNP,True,Pink,ink,nk,False,NNP,[END1],[END1],[END1],False,[END1],Belleza,eza,za,False,NNP,Muslim,lim,im,False,NNP,B-BRAND,True,True,True,True,True,True,B-MATERIAL
Pink,ink,nk,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Balotelly,lly,ly,False,NNP,Belleza,eza,za,False,NNP,B-MATERIAL,True,True,True,True,True,True,B-COLOR
Mukena,ena,na,False,NNP,True,Bali,ali,li,False,NNP,Anak,nak,ak,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Bali,ali,li,False,NNP,True,Anak,nak,ak,False,NNP,Hello,llo,lo,False,NNP,Mukena,ena,na,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Anak,nak,ak,False,NNP,True,Hello,llo,lo,False,NNP,Kitty,tty,ty,False,NNP,Bali,ali,li,False,NNP,Mukena,ena,na,False,NNP,I-TYPE,True,True,True,True,True,True,B-AGE
Hello,llo,lo,False,NNP,True,Kitty,tty,ty,False,NNP,02,02,02,True,CD,Anak,nak,ak,False,NNP,Bali,ali,li,False,NNP,B-AGE,True,True,True,True,True,True,B-THEME
Kitty,tty,ty,False,NNP,True,02,02,02,True,CD,[END1],[END1],[END1],False,[END1],Hello,llo,lo,False,NNP,Anak,nak,ak,False,NNP,B-THEME,True,True,True,True,True,True,I-THEME
02,02,02,True,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Kitty,tty,ty,False,NNP,Hello,llo,lo,False,NNP,I-THEME,True,False,True,True,True,True,O
Zerni,rni,ni,False,NNP,True,water,ter,er,False,FW,filter,ter,er,False,FW,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
water,ter,er,False,FW,True,filter,ter,er,False,FW,[END1],[END1],[END1],False,[END1],Zerni,rni,ni,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,False,False,True,True,True,True,B-TYPE
filter,ter,er,False,FW,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],water,ter,er,False,FW,Zerni,rni,ni,False,NNP,B-TYPE,False,False,False,False,False,False,I-TYPE
Hegner,ner,er,False,NNP,True,H5007L,07L,7L,False,NNP,Jam,Jam,am,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
H5007L,07L,7L,False,NNP,True,Jam,Jam,am,False,NNP,Tangan,gan,an,False,NNP,Hegner,ner,er,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,False,True,True,True,True,True,B-NAME
Jam,Jam,am,False,NNP,True,Tangan,gan,an,False,NNP,wanita,ita,ta,False,NNP,H5007L,07L,7L,False,NNP,Hegner,ner,er,False,NNP,B-NAME,True,True,False,True,False,True,B-TYPE
Tangan,gan,an,False,NNP,True,wanita,ita,ta,False,NNP,Strap,rap,ap,False,NNP,Jam,Jam,am,False,NNP,H5007L,07L,7L,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
wanita,ita,ta,False,NNP,True,Strap,rap,ap,False,NNP,Kulit,lit,it,False,NNP,Tangan,gan,an,False,NNP,Jam,Jam,am,False,NNP,I-TYPE,False,False,True,True,True,True,B-GENDER
Strap,rap,ap,False,NNP,True,Kulit,lit,it,False,NNP,Silver,ver,er,False,NNP,wanita,ita,ta,False,NNP,Tangan,gan,an,False,NNP,B-GENDER,True,True,False,False,False,False,O
Kulit,lit,it,False,NNP,True,Silver,ver,er,False,NNP,Hitam,tam,am,False,NNP,Strap,rap,ap,False,NNP,wanita,ita,ta,False,NNP,O,True,True,True,True,True,True,O
Silver,ver,er,False,NNP,True,Hitam,tam,am,False,NNP,[END1],[END1],[END1],False,[END1],Kulit,lit,it,False,NNP,Strap,rap,ap,False,NNP,O,True,True,True,True,True,True,B-COLOR
Hitam,tam,am,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Silver,ver,er,False,NNP,Kulit,lit,it,False,NNP,B-COLOR,True,True,True,True,True,True,B-COLOR
DSPH4,PH4,H4,False,NNP,True,Dress,ess,ss,False,NNP,Pooh,ooh,oh,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,O
Dress,ess,ss,False,NNP,True,Pooh,ooh,oh,False,NNP,Cute,ute,te,False,NNP,DSPH4,PH4,H4,False,NNP,[START1],[START1],[START1],False,[START1],O,True,True,False,True,False,True,B-TYPE
Pooh,ooh,oh,False,NNP,True,Cute,ute,te,False,NNP,Face,ace,ce,False,NNP,Dress,ess,ss,False,NNP,DSPH4,PH4,H4,False,NNP,B-TYPE,True,True,True,True,True,True,B-THEME
Cute,ute,te,False,NNP,True,Face,ace,ce,False,NNP,[END1],[END1],[END1],False,[END1],Pooh,ooh,oh,False,NNP,Dress,ess,ss,False,NNP,B-THEME,True,True,True,True,True,True,O
Face,ace,ce,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Cute,ute,te,False,NNP,Pooh,ooh,oh,False,NNP,O,True,True,True,True,True,True,O
Jual,ual,al,False,NN,True,meja,eja,ja,False,NN,belajar,jar,ar,False,VB,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
meja,eja,ja,False,NN,True,belajar,jar,ar,False,VB,anak,nak,ak,False,NN,Jual,ual,al,False,NN,[START1],[START1],[START1],False,[START1],O,False,False,True,True,True,True,B-TYPE
belajar,jar,ar,False,VB,True,anak,nak,ak,False,NN,lipat,pat,at,False,VB,meja,eja,ja,False,NN,Jual,ual,al,False,NN,B-TYPE,False,False,False,False,False,False,I-TYPE
anak,nak,ak,False,NN,True,lipat,pat,at,False,VB,karakter,ter,er,False,NN,belajar,jar,ar,False,VB,meja,eja,ja,False,NN,I-TYPE,False,False,False,False,False,False,B-AGE
lipat,pat,at,False,VB,True,karakter,ter,er,False,NN,dengan,gan,an,False,IN,anak,nak,ak,False,NN,belajar,jar,ar,False,VB,B-AGE,False,False,False,False,False,False,B-TYPE
karakter,ter,er,False,NN,True,dengan,gan,an,False,IN,whiteboard,ard,rd,False,FW,lipat,pat,at,False,VB,anak,nak,ak,False,NN,B-TYPE,False,False,False,False,False,False,B-THEME
dengan,gan,an,False,IN,True,whiteboard,ard,rd,False,FW,dan,dan,an,False,CC,karakter,ter,er,False,NN,lipat,pat,at,False,VB,B-THEME,False,False,False,False,False,False,B-TYPE
whiteboard,ard,rd,False,FW,True,dan,dan,an,False,CC,kursi,rsi,si,False,NN,dengan,gan,an,False,IN,karakter,ter,er,False,NN,B-TYPE,False,False,False,False,False,False,I-TYPE
dan,dan,an,False,CC,True,kursi,rsi,si,False,NN,termurah,rah,ah,False,NN,whiteboard,ard,rd,False,FW,dengan,gan,an,False,IN,I-TYPE,False,False,False,False,False,False,I-TYPE
kursi,rsi,si,False,NN,True,termurah,rah,ah,False,NN,Murah,rah,ah,False,NN,dan,dan,an,False,CC,whiteboard,ard,rd,False,FW,I-TYPE,False,False,False,False,False,False,I-TYPE
termurah,rah,ah,False,NN,True,Murah,rah,ah,False,NN,20170821,821,21,True,CD,kursi,rsi,si,False,NN,dan,dan,an,False,CC,I-TYPE,False,False,False,False,False,False,O
Murah,rah,ah,False,NN,True,20170821,821,21,True,CD,[END1],[END1],[END1],False,[END1],termurah,rah,ah,False,NN,kursi,rsi,si,False,NN,O,True,True,False,False,False,False,O
20170821,821,21,True,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Murah,rah,ah,False,NN,termurah,rah,ah,False,NN,O,True,False,True,True,True,True,O
Dijual,ual,al,False,NNP,True,Hario,rio,io,False,NNP,Mizudashi,shi,hi,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
Hario,rio,io,False,NNP,True,Mizudashi,shi,hi,False,NNP,Coffee,fee,ee,False,NNP,Dijual,ual,al,False,NNP,[START1],[START1],[START1],False,[START1],O,True,True,True,True,True,True,B-BRAND
Mizudashi,shi,hi,False,NNP,True,Coffee,fee,ee,False,NNP,Pot,Pot,ot,False,NNP,Hario,rio,io,False,NNP,Dijual,ual,al,False,NNP,B-BRAND,True,True,True,True,True,True,B-TYPE
Coffee,fee,ee,False,NNP,True,Pot,Pot,ot,False,NNP,Red,Red,ed,False,NNP,Mizudashi,shi,hi,False,NNP,Hario,rio,io,False,NNP,B-TYPE,True,True,True,True,True,True,B-TYPE
Pot,Pot,ot,False,NNP,True,Red,Red,ed,False,NNP,1000ML,0ML,ML,False,CD,Coffee,fee,ee,False,NNP,Mizudashi,shi,hi,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Red,Red,ed,False,NNP,True,1000ML,0ML,ML,False,CD,MCPN,CPN,PN,False,NN,Pot,Pot,ot,False,NNP,Coffee,fee,ee,False,NNP,I-TYPE,True,True,True,True,True,True,B-COLOR
1000ML,0ML,ML,False,CD,True,MCPN,CPN,PN,False,NN,14,14,14,True,CD,Red,Red,ed,False,NNP,Pot,Pot,ot,False,NNP,B-COLOR,False,False,True,True,True,True,B-DIMENSION
MCPN,CPN,PN,False,NN,True,14,14,14,True,CD,MCPN14,N14,14,False,NNP,1000ML,0ML,ML,False,CD,Red,Red,ed,False,NNP,B-DIMENSION,False,True,False,False,False,False,B-NAME
14,14,14,True,CD,True,MCPN14,N14,14,False,NNP,Murah,rah,ah,False,NNP,MCPN,CPN,PN,False,NN,1000ML,0ML,ML,False,CD,B-NAME,True,False,False,True,False,True,I-NAME
MCPN14,N14,14,False,NNP,True,Murah,rah,ah,False,NNP,20170821,821,21,True,CD,14,14,14,True,CD,MCPN,CPN,PN,False,NN,I-NAME,False,True,True,False,True,False,B-NAME
Murah,rah,ah,False,NNP,True,20170821,821,21,True,CD,[END1],[END1],[END1],False,[END1],MCPN14,N14,14,False,NNP,14,14,14,True,CD,B-NAME,True,True,False,True,False,True,O
20170821,821,21,True,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Murah,rah,ah,False,NNP,MCPN14,N14,14,False,NNP,O,True,False,True,True,True,True,O
SGP,SGP,GP,False,NNP,True,Silencer,cer,er,False,NNP,FU,FU,FU,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-BRAND
Silencer,cer,er,False,NNP,True,FU,FU,FU,False,NNP,Knalpot,pot,ot,False,NNP,SGP,SGP,GP,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,False,True,False,True,B-NAME
