bias,word.lower(),word.isupper(),word.istitle(),word.isdigit(),hasNumber,word[-3:],word[:3],stopword,postag,BOS,-1:word.lower(),-1:word.istitle(),-1:word.isupper(),-1:word.isdigit(),-1:hasNumber,-1:stopword,-1:postag,+1:word.lower(),+1:word.istitle(),+1:word.isupper(),+1:word.isdigit(),+1:hasNumber,+1:stopword,+1:postag,EOS,label
1.0,portable,False,True,False,False,ble,Por,False,NNP,mini,True,False,False,False,False,NNP,False,gt-202/fhsm-202,True,False,False,True,False,NNP,False,I-TYPE
1.0,gt-202/fhsm-202,False,True,False,True,202,Gt-,False,NNP,portable,True,False,False,False,False,NNP,False,/ada,True,False,False,False,False,NNP,False,B-NAME
1.0,/ada,False,True,False,False,Ada,/Ad,False,NNP,gt-202/fhsm-202,True,False,False,True,False,NNP,False,lampunya,True,False,False,False,False,NNP,False,O
1.0,lampunya,False,True,False,False,nya,Lam,False,NNP,/ada,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,sozo,False,False,False,False,ozo,soz,False,NN,True,None,None,None,None,None,None,None,formula,False,False,False,False,False,RB,False,B-NAME
1.0,formula,False,False,False,False,ula,for,False,RB,sozo,False,False,False,False,False,NN,False,manggata,False,False,False,False,False,VB,False,I-NAME
1.0,manggata,False,False,False,False,ata,man,False,VB,formula,False,False,False,False,False,RB,False,True,None,None,None,None,None,None,None,I-NAME
1.0,handphone,False,True,False,False,one,Han,False,NNP,True,None,None,None,None,None,None,None,samsung,True,False,False,False,False,NNP,False,B-TYPE
1.0,samsung,False,True,False,False,ung,Sam,False,NNP,handphone,True,False,False,False,False,NNP,False,galaxy,True,False,False,False,False,NNP,False,B-BRAND
1.0,galaxy,False,True,False,False,axy,Gal,False,NNP,samsung,True,False,False,False,False,NNP,False,j7,True,True,False,True,False,NNP,False,B-NAME
1.0,j7,True,True,False,True,J7,J7,False,NNP,galaxy,True,False,False,False,False,NNP,False,plus,True,False,False,False,False,NNP,False,I-NAME
1.0,plus,False,True,False,False,lus,Plu,False,NNP,j7,True,True,False,True,False,NNP,False,c710,True,True,False,True,False,NNP,False,I-NAME
1.0,c710,True,True,False,True,710,C71,False,NNP,plus,True,False,False,False,False,NNP,False,4/32,False,False,False,True,False,NNP,False,I-NAME
1.0,4/32,False,False,False,True,/32,4/3,False,NNP,c710,True,True,False,True,False,NNP,False,gb,False,True,False,False,False,NNP,False,B-RAM
1.0,gb,True,False,False,False,GB,GB,False,NNP,4/32,False,False,False,True,False,NNP,False,android,True,False,False,False,False,NNP,False,I-RAM
1.0,android,False,True,False,False,oid,And,False,NNP,gb,False,True,False,False,False,NNP,False,7.1,False,False,False,True,False,NNP,False,B-OS
1.0,7.1,False,False,False,True,7.1,7.1,False,NNP,android,True,False,False,False,False,NNP,False,nougat,True,False,False,False,False,NNP,False,I-OS
1.0,nougat,False,True,False,False,gat,Nou,False,NNP,7.1,False,False,False,True,False,NNP,False,black,True,False,False,False,False,NNP,False,I-OS
1.0,black,False,True,False,False,ack,Bla,False,NNP,nougat,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-COLOR
1.0,handphone,False,True,False,False,one,Han,False,NNP,True,None,None,None,None,None,None,None,samsung,True,False,False,False,False,NNP,False,B-TYPE
1.0,samsung,False,True,False,False,ung,Sam,False,NNP,handphone,True,False,False,False,False,NNP,False,galaxy,True,False,False,False,False,NNP,False,B-BRAND
1.0,galaxy,False,True,False,False,axy,Gal,False,NNP,samsung,True,False,False,False,False,NNP,False,note,True,False,False,False,False,NNP,False,B-NAME
1.0,note,False,True,False,False,ote,Not,False,NNP,galaxy,True,False,False,False,False,NNP,False,8,False,False,True,True,False,CD,False,I-NAME
1.0,8,False,False,True,True,8,8,False,CD,note,True,False,False,False,False,NNP,False,6/64,False,False,False,True,False,CD,False,I-NAME
1.0,6/64,False,False,False,True,/64,6/6,False,CD,8,False,False,True,True,False,CD,False,gb,False,True,False,False,False,NNP,False,B-RAM
1.0,gb,True,False,False,False,GB,GB,False,NNP,6/64,False,False,False,True,False,CD,False,android,True,False,False,False,False,NNP,False,I-RAM
1.0,android,False,True,False,False,oid,And,False,NNP,gb,False,True,False,False,False,NNP,False,7.1.1,False,False,False,True,False,NNP,False,B-OS
1.0,7.1.1,False,False,False,True,1.1,7.1,False,NNP,android,True,False,False,False,False,NNP,False,nougat,True,False,False,False,False,NNP,False,I-OS
1.0,nougat,False,True,False,False,gat,Nou,False,NNP,7.1.1,False,False,False,True,False,NNP,False,midnight,True,False,False,False,False,NNP,False,I-OS
1.0,midnight,False,True,False,False,ght,Mid,False,NNP,nougat,True,False,False,False,False,NNP,False,black,True,False,False,False,False,NNP,False,B-COLOR
1.0,black,False,True,False,False,ack,Bla,False,NNP,midnight,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-COLOR
1.0,flip,False,True,False,False,lip,Fli,False,FW,True,None,None,None,None,None,None,None,cover,True,False,False,False,False,FW,False,B-TYPE
1.0,cover,False,True,False,False,ver,Cov,False,FW,flip,True,False,False,False,False,FW,False,for,False,False,False,False,False,FW,False,I-TYPE
1.0,for,False,False,False,False,for,for,False,FW,cover,True,False,False,False,False,FW,False,ipad,False,False,False,False,False,FW,False,O
1.0,ipad,False,False,False,False,Pad,iPa,False,FW,for,False,False,False,False,False,FW,False,air,True,False,False,False,False,NNP,False,B-NAME
1.0,air,False,True,False,False,Air,Air,False,NNP,ipad,False,False,False,False,False,FW,False,True,None,None,None,None,None,None,None,I-NAME
1.0,liton,False,True,False,False,ton,Lit,False,NNP,True,None,None,None,None,None,None,None,ankle,True,False,False,False,False,NNP,False,B-BRAND
1.0,ankle,False,True,False,False,kle,Ank,False,NNP,liton,True,False,False,False,False,NNP,False,support,True,False,False,False,False,NNP,False,B-TYPE
1.0,support,False,True,False,False,ort,Sup,False,NNP,ankle,True,False,False,False,False,NNP,False,8624,False,False,True,True,False,CD,False,I-TYPE
1.0,8624,False,False,True,True,624,862,False,CD,support,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,alat,True,False,False,False,LAT,ALA,False,NNP,True,None,None,None,None,None,None,None,pembersih,False,True,False,False,False,NNP,False,B-TYPE
1.0,pembersih,True,False,False,False,SIH,PEM,False,NNP,alat,False,True,False,False,False,NNP,False,gigi,False,True,False,False,False,NNP,False,I-TYPE
1.0,gigi,True,False,False,False,IGI,GIG,False,NNP,pembersih,False,True,False,False,False,NNP,False,...,False,False,False,False,False,Z,False,I-TYPE
1.0,...,False,False,False,False,...,...,False,Z,gigi,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,transform,False,False,False,False,orm,tra,False,FW,True,None,None,None,None,None,None,None,robot,False,False,False,False,False,FW,False,B-BRAND
1.0,robot,False,False,False,False,bot,rob,False,FW,transform,False,False,False,False,False,FW,False,toys,True,False,False,False,False,NNP,False,I-BRAND
1.0,toys,False,True,False,False,oys,Toy,False,NNP,robot,False,False,False,False,False,FW,False,make,True,False,False,False,False,NNP,False,B-TYPE
1.0,make,False,True,False,False,ake,Mak,False,NNP,toys,True,False,False,False,False,NNP,False,robocar,True,False,False,False,False,NNP,False,O
1.0,robocar,False,True,False,False,car,Rob,False,NNP,make,True,False,False,False,False,NNP,False,poli,True,False,False,False,False,NNP,False,B-TYPE
1.0,poli,False,True,False,False,oli,Pol,False,NNP,robocar,True,False,False,False,False,NNP,False,children's,False,False,False,False,False,NNP,False,I-TYPE
1.0,children's,False,False,False,False,n's,Chi,False,NNP,poli,True,False,False,False,False,NNP,False,gifts,False,False,False,False,False,FW,False,O
1.0,gifts,False,False,False,False,fts,gif,False,FW,children's,False,False,False,False,False,NNP,False,character,True,False,False,False,False,FW,False,O
1.0,character,False,True,False,False,ter,Cha,False,FW,gifts,False,False,False,False,False,FW,False,toys,False,False,False,False,False,FW,False,B-TYPE
1.0,toys,False,False,False,False,oys,toy,False,FW,character,True,False,False,False,False,FW,False,birthday,True,False,False,False,False,FW,False,I-TYPE
1.0,birthday,False,True,False,False,day,Bir,False,FW,toys,False,False,False,False,False,FW,False,gift,False,False,False,False,False,FW,False,O
1.0,gift,False,False,False,False,ift,gif,False,FW,birthday,True,False,False,False,False,FW,False,True,None,None,None,None,None,None,None,O
1.0,x,True,True,False,False,X,X,False,NNP,True,None,None,None,None,None,None,None,case,True,False,False,False,False,NNP,False,B-NAME
1.0,case,False,True,False,False,ase,Cas,False,NNP,x,True,True,False,False,False,NNP,False,iphone,True,False,False,False,False,NNP,False,B-TYPE
1.0,iphone,False,True,False,False,one,Iph,False,NNP,case,True,False,False,False,False,NNP,False,6s,False,False,False,True,False,CD,False,B-NAME
1.0,6s,False,False,False,True,6s,6s,False,CD,iphone,True,False,False,False,False,NNP,False,6,False,False,True,True,False,CD,False,I-NAME
1.0,6,False,False,True,True,6,6,False,CD,6s,False,False,False,True,False,CD,False,plus,True,False,False,False,False,NN,False,I-NAME
1.0,plus,False,True,False,False,lus,Plu,False,NN,6,False,False,True,True,False,CD,False,7,False,False,True,True,False,CD,False,I-NAME
1.0,7,False,False,True,True,7,7,False,CD,plus,True,False,False,False,False,NN,False,7,False,False,True,True,False,CD,False,I-NAME
1.0,7,False,False,True,True,7,7,False,CD,7,False,False,True,True,False,CD,False,plus,True,False,False,False,False,NNP,False,I-NAME
1.0,plus,False,True,False,False,lus,Plu,False,NNP,7,False,False,True,True,False,CD,False,True,None,None,None,None,None,None,None,I-NAME
1.0,desk,True,False,False,False,ESK,DES,False,NNP,True,None,None,None,None,None,None,None,fan,False,True,False,False,False,NNP,False,B-TYPE
1.0,fan,True,False,False,False,FAN,FAN,False,NNP,desk,False,True,False,False,False,NNP,False,sogo,False,True,False,False,False,NNP,False,I-TYPE
1.0,sogo,True,False,False,False,OGO,SOG,False,NNP,fan,False,True,False,False,False,NNP,False,hemat,False,True,False,False,False,NNP,False,B-BRAND
1.0,hemat,True,False,False,False,MAT,HEM,False,NNP,sogo,False,True,False,False,False,NNP,False,daya,False,True,False,False,False,NNP,False,O
1.0,daya,True,False,False,False,AYA,DAY,False,NNP,hemat,False,True,False,False,False,NNP,False,12inch,False,False,False,True,False,CD,False,O
1.0,12inch,False,False,False,True,nch,12i,False,CD,daya,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-DIMENSION
1.0,david,False,True,False,False,vid,Dav,False,NNP,True,None,None,None,None,None,None,None,beckham,True,False,False,False,False,NNP,False,B-BRAND
1.0,beckham,False,True,False,False,ham,Bec,False,NNP,david,True,False,False,False,False,NNP,False,merah,True,False,False,False,False,NNP,False,I-BRAND
1.0,merah,False,True,False,False,rah,Mer,False,NNP,beckham,True,False,False,False,False,NNP,False,intense,True,False,False,False,False,NNP,False,B-COLOR
1.0,intense,False,True,False,False,nse,Int,False,NNP,merah,True,False,False,False,False,NNP,False,parfum,True,False,False,False,False,NNP,False,B-TYPE
1.0,parfum,False,True,False,False,fum,Par,False,NNP,intense,True,False,False,False,False,NNP,False,kw1-ori,False,False,False,True,False,NNP,False,I-TYPE
1.0,kw1-ori,False,False,False,True,Ori,KW1,False,NNP,parfum,True,False,False,False,False,NNP,False,singapore,True,False,False,False,False,NNP,False,O
1.0,singapore,False,True,False,False,ore,Sin,False,NNP,kw1-ori,False,False,False,True,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,saint,False,True,False,False,int,Sai,False,NNP,True,None,None,None,None,None,None,None,costie,True,False,False,False,False,NNP,False,B-BRAND
1.0,costie,False,True,False,False,tie,Cos,False,NNP,saint,True,False,False,False,False,NNP,False,original,True,False,False,False,False,NNP,False,I-BRAND
1.0,original,False,True,False,False,nal,Ori,False,NNP,costie,True,False,False,False,False,NNP,False,"brand,",True,False,False,False,False,NNP,False,O
1.0,"brand,",False,True,False,False,"nd,",Bra,False,NNP,original,True,False,False,False,False,NNP,False,jam,True,False,False,False,False,NNP,False,O
1.0,jam,False,True,False,False,Jam,Jam,False,NNP,"brand,",True,False,False,False,False,NNP,False,tangan,True,False,False,False,False,NNP,False,B-TYPE
1.0,tangan,False,True,False,False,gan,Tan,False,NNP,jam,True,False,False,False,False,NNP,False,pria,True,False,False,False,False,NNP,False,I-TYPE
1.0,pria,False,True,False,False,ria,Pri,False,NNP,tangan,True,False,False,False,False,NNP,False,body,True,False,False,False,False,NNP,False,O
1.0,body,False,True,False,False,ody,Bod,False,NNP,pria,True,False,False,False,False,NNP,False,silver/gold,True,False,False,False,False,NNP,False,O
1.0,silver/gold,False,True,False,False,old,Sil,False,NNP,body,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-COLOR
1.0,white,False,True,False,False,ite,Whi,False,NNP,True,None,None,None,None,None,None,None,dial,True,False,False,False,False,NNP,False,B-COLOR
1.0,dial,False,True,False,False,ial,Dia,False,NNP,white,True,False,False,False,False,NNP,False,stainless,True,False,False,False,False,NNP,False,O
1.0,stainless,False,True,False,False,ess,Sta,False,NNP,dial,True,False,False,False,False,NNP,False,stell,True,False,False,False,False,NNP,False,B-MATERIAL
1.0,stell,False,True,False,False,ell,Ste,False,NNP,stainless,True,False,False,False,False,NNP,False,band,True,False,False,False,False,NNP,False,I-MATERIAL
1.0,band,False,True,False,False,and,Ban,False,NNP,stell,True,False,False,False,False,NNP,False,sc-rt-244g-tgl-sgw-komb,False,True,False,True,False,NNP,False,O
1.0,sc-rt-244g-tgl-sgw-komb,True,False,False,True,OMB,SC-,False,NNP,band,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-NAME
1.0,cj,True,False,False,False,CJ,CJ,False,NNP,True,None,None,None,None,None,None,None,kanari,True,False,False,False,False,NNP,False,B-BRAND
1.0,kanari,False,True,False,False,ari,Kan,False,NNP,cj,False,True,False,False,False,NNP,False,fish,True,False,False,False,False,NNP,False,B-TYPE
1.0,fish,False,True,False,False,ish,Fis,False,NNP,kanari,True,False,False,False,False,NNP,False,sauce,True,False,False,False,False,NNP,False,I-TYPE
1.0,sauce,False,True,False,False,uce,Sau,False,NNP,fish,True,False,False,False,False,NNP,False,-,False,False,False,False,False,NNP,False,I-TYPE
1.0,-,False,False,False,False,-,-,False,NNP,sauce,True,False,False,False,False,NNP,False,saus,True,False,False,False,False,NNP,False,O
1.0,saus,False,True,False,False,aus,Sau,False,NNP,-,False,False,False,False,False,NNP,False,kecap,True,False,False,False,False,NNP,False,B-TYPE
1.0,kecap,False,True,False,False,cap,Kec,False,NNP,saus,True,False,False,False,False,NNP,False,ikan,True,False,False,False,False,NNP,False,I-TYPE
1.0,ikan,False,True,False,False,kan,Ika,False,NNP,kecap,True,False,False,False,False,NNP,False,untuk,True,False,False,False,False,NNP,False,I-TYPE
1.0,untuk,False,True,False,False,tuk,Unt,False,NNP,ikan,True,False,False,False,False,NNP,False,membuat,True,False,False,False,False,NNP,False,I-TYPE
1.0,membuat,False,True,False,False,uat,Mem,False,NNP,untuk,True,False,False,False,False,NNP,False,kimchi,True,False,False,False,False,NNP,False,I-TYPE
1.0,kimchi,False,True,False,False,chi,Kim,False,NNP,membuat,True,False,False,False,False,NNP,False,800g,False,False,False,True,False,CD,False,I-TYPE
1.0,800g,False,False,False,True,00g,800,False,CD,kimchi,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-MASS
1.0,baju,True,False,False,False,AJU,BAJ,False,NNP,True,None,None,None,None,None,None,None,batik,False,True,False,False,False,NNP,False,B-TYPE
1.0,batik,True,False,False,False,TIK,BAT,False,NNP,baju,False,True,False,False,False,NNP,False,keluarga,False,True,False,False,False,NNP,False,O
1.0,keluarga,True,False,False,False,RGA,KEL,False,NNP,batik,False,True,False,False,False,NNP,False,erika,False,True,False,False,False,NNP,False,B-THEME
1.0,erika,True,False,False,False,IKA,ERI,False,NNP,keluarga,False,True,False,False,False,NNP,False,couple,False,True,False,False,False,NNP,False,B-NAME
1.0,couple,True,False,False,False,PLE,COU,False,NNP,erika,False,True,False,False,False,NNP,False,sarimbit,False,True,False,False,False,NNP,False,B-THEME
1.0,sarimbit,True,False,False,False,BIT,SAR,False,NNP,couple,False,True,False,False,False,NNP,False,seragam,False,True,False,False,False,NNP,False,O
1.0,seragam,True,False,False,False,GAM,SER,False,NNP,sarimbit,False,True,False,False,False,NNP,False,pesta,False,True,False,False,False,NNP,False,B-TYPE
1.0,pesta,True,False,False,False,STA,PES,False,NNP,seragam,False,True,False,False,False,NNP,False,hijab,False,True,False,False,False,NNP,False,I-TYPE
1.0,hijab,True,False,False,False,JAB,HIJ,False,NNP,pesta,False,True,False,False,False,NNP,False,+,False,False,False,False,False,SYM,False,I-TYPE
1.0,+,False,False,False,False,+,+,False,SYM,hijab,False,True,False,False,False,NNP,False,2,False,False,True,True,False,CD,False,O
1.0,2,False,False,True,True,2,2,False,CD,+,False,False,False,False,False,SYM,False,anak,False,True,False,False,False,NNP,False,O
