,Word_row,Word,POS,Label
4999,653,Box,NNP,O
5000,654,Preggy,NNP,B-TYPE
5001,654,Work,NNP,I-TYPE
5002,654,Trousers,NNP,I-TYPE
5003,655,Kevindo,NNP,B-BRAND
5004,655,Netbook,NNP,B-TYPE
5005,655,Softcase,NNP,I-TYPE
5006,655,"12""",NNP,B-DIMENSION
5007,655,Cover,NNP,B-TYPE
5008,655,Color,NNP,I-TYPE
5009,656,Sepatu,CD,B-TYPE
5010,656,paskibraka,SC,I-TYPE
5011,656,kulit,JJ,B-MATERIAL
5012,657,Mode,NNP,O
5013,657,Rompi,NNP,B-TYPE
5014,657,Bahan,NNP,O
5015,657,Rajut,NNP,B-MATERIAL
5016,657,ROM,NNP,O
5017,657,205,CD,O
5018,658,Vicks,NNP,B-BRAND
5019,658,Candy,NNP,B-BRAND
5020,658,60,CD,O
5021,658,pieces,FW,O
5022,659,Honda,NNP,B-BRAND
5023,659,Verza,NNP,B-NAME
5024,659,150,NNP,I-NAME
5025,659,SW,NNP,I-NAME
5026,659,Bold,NNP,B-COLOR
5027,659,Black,NNP,I-COLOR
5028,659,OTR,NNP,O
5029,659,"Jakarta,",NNP,O
5030,659,"Tangerang,",NNP,O
5031,659,Banten,NNP,O
5032,660,KODOTO,NNP,B-THEME
5033,660,21#,CD,I-THEME
5034,660,PIRLO,FW,I-THEME
5035,660,(JU),FW,I-THEME
5036,660,Action,FW,B-TYPE
5037,660,Figure,FW,I-TYPE
5038,661,Anti,NNP,B-TYPE
5039,661,Gores,NNP,I-TYPE
5040,661,Screen,NNP,B-TYPE
5041,661,Guard,NNP,I-TYPE
5042,661,Nillkin,NNP,B-BRAND
5043,661,Tempered,NNP,B-TYPE
5044,661,Glass,NNP,I-TYPE
5045,661,Amazing,NNP,B-NAME
5046,661,Extreme,NNP,I-NAME
5047,661,Sony,NNP,B-BRAND
5048,661,Xperia,NNP,B-NAME
5049,661,Z3,NNP,I-NAME
5050,661,Compact,NNP,I-NAME
5051,662,Bils,NNP,B-BRAND
5052,662,Promo,NNP,O
5053,662,Tas,NNP,B-TYPE
5054,662,Ransel,NNP,I-TYPE
5055,662,Wanita,NNP,B-GENDER
5056,662,Tas,NNP,B-TYPE
5057,662,Gemblok,NNP,I-TYPE
5058,662,Wanita,NNP,B-GENDER
5059,662,003,NNP,B-TYPE
5060,662,Navy,NNP,B-COLOR
5061,662,Blue,NNP,I-COLOR
5062,663,OBRAL,NNP,O
5063,663,Saklar,NNP,B-TYPE
5064,663,Push,NNP,B-BRAND
5065,663,ON,NNP,I-TYPE
5066,663,di,IN,O
5067,663,tekan,VB,O
5068,663,ON,NNP,O
5069,663,di,IN,O
5070,663,lepas,NN,O
5071,663,OFF,NNP,O
5072,663,16,CD,B-DIMENSION
5073,663,mm,NN,I-DIMENSION
5074,663,Logo,NNP,O
5075,663,HONDA,NNP,B-THEME
5076,663,RED,NNP,B-COLOR
5077,663,HIGH,NNP,O
5078,663,QUALITY,NNP,O
5079,664,Lomberg,NNP,B-BRAND
5080,664,Oxlade,NNP,B-NAME
5081,664,Messenger,NNP,I-NAME
5082,664,Waterproof,NNP,B-TYPE
5083,664,Dry,NNP,B-MATERIAL
5084,664,Denim,NNP,I-MATERIAL
5085,664,Leather,NNP,B-MATERIAL
5086,664,2,CD,O
5087,664,warna:,NNP,O
5088,664,Black,NNP,B-COLOR
5089,664,Navy,NNP,B-COLOR
5090,664,||,NNP,O
5091,664,BACA,NNP,O
5092,664,DESKRIPSI,NNP,O
5093,664,dulu,NNP,O
5094,665,[,Z,O
5095,665,Etude,NNP,B-BRAND
5096,665,House,NNP,I-BRAND
5097,665,],Z,O
5098,665,Collagen,NNP,B-NAME
5099,665,Eye,NNP,I-NAME
5100,665,Patch,NNP,I-NAME
5101,666,sepatu,CD,B-TYPE
5102,666,boots,NN,I-TYPE
5103,666,sepatu,CD,B-TYPE
5104,666,pria,NN,B-GENDER
5105,666,sepatu,CD,B-TYPE
5106,666,safety,FW,I-TYPE
5107,666,sepatu,FW,B-TYPE
5108,666,turing,FW,I-TYPE
5109,666,sepatu,FW,B-TYPE
5110,666,resleting,FW,I-TYPE
5111,666,sepatu,FW,B-TYPE
5112,666,ziper,FW,I-TYPE
5113,666,boots,FW,B-TYPE
5114,666,sepatu,FW,B-TYPE
5115,666,crocodile,FW,B-BRAND
5116,667,OHOME,NNP,B-BRAND
5117,667,Zippo,NNP,B-BRAND
5118,667,Korek,NNP,B-TYPE
5119,667,Api,NNP,I-TYPE
5120,667,Anti,NNP,I-TYPE
5121,667,Angin,NNP,I-TYPE
5122,667,Metal,NNP,B-MATERIAL
5123,667,TOX,NNP,B-NAME
5124,667,Hitam,NNP,B-COLOR
5125,667,Doft,NNP,I-COLOR
5126,668,BATERAI,NNP,B-TYPE
5127,668,CHARGE,NNP,I-TYPE
5128,668,UKURAN,NNP,I-TYPE
5129,668,AA,NNP,I-TYPE
5130,668,BATERAI,NNP,B-TYPE
5131,668,JAM,NNP,I-TYPE
5132,668,DINDING,NNP,I-TYPE
5133,668,"TYPE=""TYPE>BATERAI",NNP,O
5134,668,CAS,NNP,O
5135,668,AA,NNP,O
5136,668,BATERAI,NNP,B-TYPE
5137,668,CHARGE,NNP,I-TYPE
5138,668,AA,NNP,I-TYPE
5139,668,BATERAI,NNP,B-TYPE
5140,668,AA,NNP,I-TYPE
5141,668,14500,NNP,I-TYPE
5142,668,BATERE,NNP,B-TYPE
5143,668,CAS,NNP,I-TYPE
5144,668,RECHARGEABLE,NNP,B-TYPE
5145,669,Jam,NNP,B-TYPE
5146,669,Tangan,NNP,I-TYPE
5147,669,Casio,NNP,B-BRAND
5148,669,Standard,NNP,O
5149,669,W-734-9AV,NNP,B-NAME
5150,669,734,CD,O
5151,669,9AV,CD,O
5152,669,Original,NNP,O
5153,670,Philips,NNP,B-BRAND
5154,670,Avent,NNP,I-BRAND
5155,670,Silicone,NNP,B-MATERIAL
5156,670,Teats,NNP,O
5157,670,3M+3H,CD,O
5158,671,ONE,NNP,B-BRAND
5159,671,PLUS,NNP,I-BRAND
5160,671,5,CD,B-NAME
5161,671,BLACK,NNP,B-COLOR
5162,671,RAM,NNP,O
5163,671,8GB,CD,O
5164,671,INTERNAL,NNP,O
5165,671,128GB,CD,O
5166,671,GARANSI,NNP,O
5167,671,1,NNP,O
5168,671,TAHUN,NNP,O
5169,672,Promo,NNP,O
5170,672,Victor,NNP,B-BRAND
5171,672,Journeyman,NNP,I-BRAND
5172,672,welding,FW,B-TYPE
5173,672,equipment,FW,I-TYPE
5174,672,kit,FW,I-TYPE
5175,672,set,FW,B-TYPE
5176,672,alat,NN,I-TYPE
5177,672,las,NN,I-TYPE
5178,672,lengkap,NN,O
5179,672,komplit,JJ,O
5180,673,Kaos,NNP,B-TYPE
5181,673,GuratGarut,NNP,O
5182,673,Garut,NNP,B-THEME
5183,673,Salawasna,NNP,I-THEME
5184,673,Milk,NNP,B-COLOR
5185,673,Brown,NNP,I-COLOR
5186,673,for,NNP,O
5187,673,Men,NNP,B-GENDER
5188,674,Cetaphil,NNP,B-BRAND
5189,674,Restoraderm,NNP,B-NAME
5190,674,Body,NNP,B-TYPE
5191,674,Moisturizer,NNP,I-TYPE
5192,674,Travel,NNP,O
5193,674,Kit,NNP,O
5194,674,29,CD,B-DIMENSION
5195,674,Ml,NNP,I-DIMENSION
5196,674,Termurah01,NNP,O
5197,675,Kemeja,NNP,B-TYPE
5198,675,Kerja,NNP,I-TYPE
5199,675,Pria,NNP,B-GENDER
5200,675,Lengan,NNP,B-TYPE
5201,675,Panjang,NNP,I-TYPE
5202,675,Steven,NNP,B-NAME
5203,675,Kemeja,NNP,B-TYPE
5204,675,Polos,NNP,I-TYPE
5205,675,Kemeja,NNP,B-TYPE
5206,676,Formal,NNP,O
5207,676,Kasual,NNP,O
5208,676,Office,NNP,B-TYPE
5209,676,Kemeja,NNP,B-TYPE
5210,676,Slim,NNP,I-TYPE
5211,676,Fit,NNP,I-TYPE
5212,676,Stretch,NNP,B-MATERIAL
5213,676,Boy,NNP,B-GENDER
5214,676,7T,CD,B-SIZE
5215,676,Abu,NNP,B-COLOR
5216,676,Abu,NNP,I-COLOR
5217,677,TransCover,NNP,B-TYPE
5218,677,Fonepad,NNP,B-NAME
5219,677,8,NNP,I-NAME
5220,677,Lucxury,NNP,I-NAME
5221,677,FE380,NNP,I-NAME
5222,678,Reseal,FW,B-BRAND
5223,678,and,FW,I-BRAND
5224,678,Save,FW,I-BRAND
5225,678,Plastic,FW,B-TYPE
5226,678,Sealer,FW,I-TYPE
5227,678,Portable,FW,I-TYPE
5228,679,Diskon,NNP,O
5229,679,Cotton,NNP,B-BRAND
5230,679,Candy,NNP,I-BRAND
5231,679,Collection,NNP,I-BRAND
5232,679,Vape,NNP,B-TYPE
5233,679,Cotton,NNP,B-BRAND
5234,679,Murah,NNP,O
5235,680,mesin,NN,B-TYPE
5236,680,las,NN,I-TYPE
5237,680,lakoni,NN,B-BRAND
5238,680,120e,CD,B-NAME
5239,681,charger,FW,B-TYPE
5240,681,sony,FW,B-BRAND
5241,681,fastcharging,FW,B-NAME
5242,681,2.0,CD,I-NAME
5243,681,UCH10,CD,I-NAME
5244,681,original,NN,O
5245,681,100%,CD,O
5246,681,z2,CD,B-NAME
5247,681,z3,CD,B-NAME
5248,681,z4,CD,B-NAME
5249,681,z5,CD,B-NAME
5250,681,dll,NND,O
5251,682,Magic,NNP,B-NAME
5252,682,Seamless,NNP,I-NAME
5253,682,Trace,NNP,I-NAME
5254,682,Hook,NNP,B-TYPE
5255,682,Strong,NNP,I-TYPE
5256,682,Adhesive,NNP,I-TYPE
5257,683,Mata,NN,B-TYPE
5258,683,Router,NNP,I-TYPE
5259,683,Trimmer,NNP,I-TYPE
5260,683,Bosch,NNP,B-BRAND
5261,683,(Straight,NNP,O
5262,683,Bit,NNP,O
5263,683,"1/4""",CD,B-DIMENSION
5264,683,"5/16""",CD,I-DIMENSION
5265,684,Kenmaster,NNP,B-BRAND
5266,684,XH-106,NNP,B-NAME
5267,684,Kompresor,NNP,B-TYPE
5268,684,Angin,NNP,I-TYPE
5269,684,Mini,NNP,B-TYPE
5270,684,Portable,NNP,B-TYPE
5271,684,Mobil,NNP,O
5272,684,Biru,NNP,B-COLOR
5273,685,Zwitsal,NNP,B-BRAND
5274,685,Baby,NNP,B-NAME
5275,685,Spa,NNP,I-NAME
5276,685,Gift,NNP,B-TYPE
5277,685,Box,NNP,I-TYPE
5278,686,S26,NNP,B-BRAND
5279,686,Promise,NNP,B-NAME
5280,686,Gold,NNP,I-NAME
5281,686,Vanila,NNP,O
5282,686,900gr,CD,B-MASS
5283,687,Family,NNP,O
5284,687,Couple,NNP,B-TYPE
5285,687,Baju,NNP,B-TYPE
5286,687,Pasangan,NNP,I-TYPE
5287,687,Keluarga,NNP,I-TYPE
5288,687,Kaos,NNP,B-TYPE
5289,687,Keluarga,NNP,I-TYPE
5290,687,DAD,NNP,B-THEME
5291,687,MOM,NNP,I-THEME
5292,687,KIDS,NNP,I-THEME
5293,687,LOVE,NNP,I-THEME
5294,687,putih,VB,B-COLOR
5295,688,TEDDIES,NNP,B-BRAND
5296,688,6465,CD,O
5297,689,Karton,NNP,B-TYPE
5298,689,warna,NNP,O
5299,689,Putih,NNP,B-COLOR
5300,689,1,CD,O
5301,689,pak,NN,O
5302,690,[,Z,O
5303,690,Blouse,NNP,B-TYPE
5304,690,],Z,O
5305,690,jolie,FW,B-NAME
5306,691,Diriku,NNP,B-NAME
5307,691,Buku,NNP,B-TYPE
5308,691,Tematik,NNP,I-TYPE
5309,691,Kelas,NNP,I-TYPE
5310,691,1,NNP,I-TYPE
5311,691,Tema,NNP,I-TYPE
5312,691,1,NNP,I-TYPE
5313,691,Kurikulum,NNP,I-TYPE
5314,691,2013,CD,I-TYPE
5315,692,Korek,NNP,B-TYPE
5316,692,Charge,NNP,I-TYPE
5317,692,MU,NNP,B-THEME
5318,692,Zippo,NNP,B-BRAND
5319,692,korek,NN,B-TYPE
5320,692,usb,NN,I-TYPE
5321,692,",",Z,O
5322,692,korek,NN,B-TYPE
5323,692,listrik,NN,I-TYPE
5324,692,",",Z,O
5325,692,"TYPE=""usb",NNP,O
5326,692,lighter,NNP,B-TYPE
5327,693,Head,NNP,B-BRAND
5328,693,Shoulders,NNP,I-BRAND
5329,693,Shampoo,NNP,B-TYPE
5330,693,330ml,NNP,B-DIMENSION
5331,693,Khusus,NNP,O
5332,693,Kota,NNP,O
5333,693,Jakarta,NNP,O
5334,694,Penawaran,NNP,O
5335,694,Spesial,NNP,O
5336,694,Ausi,NNP,B-BRAND
5337,694,Abon,NNP,B-TYPE
5338,694,Ikan,NNP,I-TYPE
5339,694,Cakalang,NNP,I-TYPE
5340,694,Fufu,NNP,I-TYPE
5341,694,100,NNP,B-MASS
5342,694,Gram,NNP,I-MASS
5343,695,Kiddiewear,NNP,B-BRAND
5344,695,Celana,NNP,B-TYPE
5345,695,Pendek,NNP,I-TYPE
5346,695,Jeans,NNP,I-TYPE
5347,695,Suspender,NNP,I-TYPE
5348,695,3-4,NNP,B-AGE
5349,695,Year,NNP,I-AGE
5350,696,Asus,NNP,B-BRAND
5351,696,Zenfone,NNP,B-NAME
5352,696,5,CD,I-NAME
5353,696,A500CG,CD,I-NAME
5354,696,16,CD,B-CAPACITY
5355,696,GB,NNP,I-CAPACITY
5356,696,Hitam,NNP,B-COLOR
5357,697,SPEAKER,FW,B-TYPE
5358,697,RADIO,FW,I-TYPE
5359,697,+LCD+REMOTE+MEMORY,FW,I-TYPE
5360,697,SLOT,FW,I-TYPE
5361,697,008,CD,O
5362,698,Anti,NNP,B-TYPE
5363,698,Gores,NNP,I-TYPE
5364,698,Costanza,NNP,B-BRAND
5365,698,Samsung,NNP,B-BRAND
5366,698,Galaxy,NNP,B-NAME
5367,698,Core,NNP,I-NAME
5368,698,2,CD,I-NAME
5369,698,G355H,CD,I-NAME
5370,699,Pieter,NNP,B-BRAND
5371,699,Jackson,NNP,I-BRAND
5372,699,short,FW,B-NAME
5373,699,cargo,FW,I-NAME
5374,699,pants,FW,B-TYPE
5375,699,Brown,NNP,B-COLOR
5376,700,Dhian,NNP,B-BRAND
5377,700,Pie,NNP,B-TYPE
5378,700,Susu,NNP,I-TYPE
5379,700,50,CD,O
5380,700,pcs,NN,O
5381,701,Legging,NNP,B-TYPE
5382,701,Celana,NNP,B-TYPE
5383,701,Short,NNP,I-TYPE
5384,701,Pendek,NNP,I-TYPE
5385,701,Jumbo,NNP,B-SIZE
5386,701,-,NNP,O
5387,701,<Short,NNP,B-TYPE
5388,701,Jumbo,NNP,B-SIZE
5389,701,Dan,NNP,O
5390,701,Standar,NNP,B-SIZE
5391,702,Flypower,NNP,B-BRAND
5392,702,Badminton,NNP,B-TYPE
5393,702,Raket,NNP,I-TYPE
5394,702,Heat,NNP,B-NAME
5395,702,Wave,NNP,I-NAME
5396,702,8,NNP,I-NAME
5397,702,Blue,NNP,B-COLOR
5398,703,charger,IN,B-TYPE
5399,703,mobil,NN,I-TYPE
5400,703,1,CD,B-DIMENSION
5401,703,meter,NND,I-DIMENSION
5402,704,USB,NNP,O
5403,704,Mini,NNP,B-SIZE
5404,704,Vacuum,NNP,B-TYPE
5405,704,Keyboard,NNP,I-TYPE
5406,704,Cleaner,NNP,I-TYPE
5407,704,for,NNP,O
5408,704,Laptop,NNP,B-TYPE
5409,704,Computer,NNP,I-TYPE
5410,704,PC,NNP,I-TYPE
5411,704,Biru,NNP,B-COLOR
5412,705,Nature's,NNP,B-BRAND
5413,705,Health,NNP,I-BRAND
5414,705,3,CD,B-NAME
5415,705,in,NN,I-NAME
5416,705,1,CD,I-NAME
5417,705,Squalene,NNP,B-MATERIAL
5418,705,Salmon,NNP,B-MATERIAL
5419,705,Omega,NNP,I-MATERIAL
5420,705,3,CD,I-MATERIAL
5421,705,EPO,FW,B-MATERIAL
5422,705,Complex,FW,I-MATERIAL
5423,705,100,CD,O
5424,705,SoftGels,NNP,O
5425,706,Indomie,NNP,B-BRAND
5426,706,Mie,NNP,B-TYPE
5427,706,Soto,NNP,O
5428,706,40,CD,O
5429,706,Pcs,NNP,O
5430,707,Dijual,NNP,O
5431,707,Giro,NNP,B-BRAND
5432,707,Synthe,NNP,B-NAME
5433,707,MIPS,NNP,I-NAME
5434,707,White,NNP,B-COLOR
5435,707,Highlight,NNP,I-COLOR
5436,707,Yellow,NNP,I-COLOR
5437,707,size,NNP,O
5438,707,L,NNP,B-SIZE
5439,707,Berkualitas,NNP,O
5440,707,20170821,CD,O
5441,708,Unik,NNP,O
5442,708,SACHET,NNP,O
5443,708,Real,NNP,B-TYPE
5444,708,You,NNP,I-TYPE
5445,708,Stiker,NNP,B-TYPE
5446,708,Stiker,NNP,B-TYPE
5447,708,Tato,NNP,I-TYPE
5448,708,Gigi,NNP,I-TYPE
5449,708,Pemutih,NNP,B-TYPE
5450,708,Gigi,NNP,I-TYPE
5451,708,Instant,NNP,I-TYPE
5452,708,Berkualitas,NNP,O
5453,709,PYRAMID,NNP,B-BRAND
5454,709,SWEATER,NNP,B-TYPE
5455,709,RAJUT,NNP,I-TYPE
5456,709,HALUS,NNP,O
5457,709,FOR,NNP,O
5458,709,MAN,NNP,B-GENDER
5459,710,Gelang,NNP,B-TYPE
5460,710,Mutiara,NNP,B-MATERIAL
5461,710,isi,NN,O
5462,710,12,CD,O
5463,710,Gelang,NNP,B-TYPE
5464,710,Pita,NNP,I-TYPE
5465,710,Gelang,NNP,B-TYPE
5466,710,Perhiasan,NNP,I-TYPE
5467,710,Fashion,NNP,I-TYPE
5468,711,Wanita,NNP,B-GENDER
5469,711,Aksesoris,NNP,B-NAME
5470,711,Import,NNP,O
5471,711,Kado,NNP,B-TYPE
5472,711,Hadiah,NNP,B-TYPE
5473,711,Koleksi,NNP,B-TYPE
5474,711,Unik,NNP,O
5475,711,Gelang,NNP,B-TYPE
5476,711,Murah,NNP,O
5477,712,Spigen,NNP,B-BRAND
5478,712,iPhone,NNP,B-NAME
5479,712,5/5s,NNP,I-NAME
5480,712,Case,NNP,B-TYPE
5481,712,Tough,NNP,I-TYPE
5482,712,Armor,NNP,I-TYPE
5483,712,Champagne,NNP,B-COLOR
5484,712,Gold,NNP,I-COLOR
5485,713,Disney,NNP,B-THEME
5486,713,Mickey_Mouse,NNP,I-THEME
5487,713,Snapback,NNP,B-TYPE
5488,713,57cm,NNP,B-DIMENSION
5489,713,Free,NNP,O
5490,713,Size,NNP,O
5491,714,Baby,NNP,B-BRAND
5492,714,Show,NNP,I-BRAND
5493,714,Tutu,NNP,B-TYPE
5494,714,Dress,NNP,I-TYPE
5495,714,purple,NNP,B-COLOR
5496,715,AVT,NNP,B-BRAND
5497,715,DVD,NNP,B-TYPE
5498,715,Changer,NNP,I-TYPE
5499,715,MCH-106,NNP,B-NAME
5500,715,Gratis,NNP,O
5501,715,Pemasangan,NNP,O
5502,716,Beyond,NNP,B-BRAND
5503,716,Aloe,NNP,O
5504,716,Soothing,NNP,B-NAME
5505,716,Bar,NNP,I-NAME
5506,716,diesel,NNP,I-NAME
5507,716,300ml,CD,B-DIMENSION
5508,717,HouseOfOrganix,NNP,B-BRAND
5509,717,Macadamia,NNP,B-TYPE
5510,717,Nut,NNP,I-TYPE
5511,717,100,NNP,B-MASS
5512,717,Gr,NNP,I-MASS
5513,718,Yamaha,NNP,B-BRAND
5514,718,Gitar,NNP,B-TYPE
5515,718,Mini,NNP,I-TYPE
5516,718,GL-1,NNP,B-NAME
5517,718,Natural,NNP,I-NAME
5518,718,Free,NNP,O
5519,718,Softcase,NNP,B-TYPE
5520,718,Original,NNP,O
5521,718,Yamaha,NNP,O
5522,719,NILLKIN,NNP,B-BRAND
5523,719,Super,NNP,B-NAME
5524,719,Shield,NNP,I-NAME
5525,719,Hard,NNP,B-TYPE
5526,719,Case,NNP,I-TYPE
5527,719,Oppo,NNP,B-BRAND
5528,719,Find,NNP,B-NAME
5529,719,5,CD,I-NAME
5530,719,Mini,NNP,I-NAME
5531,719,(R827T),CD,I-NAME
5532,720,CASIO,NNP,B-BRAND
5533,720,FX,NNP,B-NAME
5534,720,350MS,NNP,I-NAME
5535,720,FX,NNP,B-NAME
5536,720,350,NNP,I-NAME
5537,720,MS,NNP,I-NAME
5538,720,FX350MS,NNP,B-NAME
5539,721,COOL,NNP,B-BRAND
5540,721,SUGAR,NNP,I-BRAND
5541,721,WAX,NNP,I-BRAND
5542,721,CHOCOLATE,NNP,O
5543,722,Jual,NNP,O
5544,722,Logitech,NNP,B-BRAND
5545,722,M557,NNP,B-NAME
5546,722,Dark,NNP,B-COLOR
5547,722,Gray,NNP,I-COLOR
5548,722,Bluetooth,NNP,B-TYPE
5549,722,Mouse,NNP,I-TYPE
5550,722,Murah,NNP,O
5551,722,20170821,CD,O
5552,723,REAL,NNP,B-TYPE
5553,723,PEN,NNP,B-TYPE
5554,723,EYELINER,NNP,I-TYPE
5555,723,STILLO,NNP,B-TYPE
5556,723,PEN,NNP,I-TYPE
5557,723,EYELINER,NNP,I-TYPE
5558,723,CANADA,NNP,O
5559,723,ELEGANT,NNP,O
5560,723,BEAUTY,NNP,O
5561,724,Mayonette,NNP,B-BRAND
5562,724,Rubi,NNP,I-BRAND
5563,724,Backpack,NNP,B-TYPE
5564,724,Maroon,NNP,B-COLOR
5565,725,Tony,NNP,B-BRAND
5566,725,Moly,NNP,I-BRAND
5567,725,Delight,NNP,B-NAME
5568,725,Tint,NNP,I-NAME
5569,725,Mini,NNP,B-SIZE
5570,725,Size,NNP,O
5571,725,Apple,NNP,B-BRAND
5572,725,Red,NNP,I-COLOR
5573,726,Kopi,NNP,B-TYPE
5574,726,Hitam,NNP,I-TYPE
5575,726,Cap,NNP,B-BRAND
5576,726,Kupu-Kupu,NNP,I-BRAND
5577,726,Bubuk,NNP,O
5578,726,Sachet,NNP,O
5579,727,AUTORACE,NNP,B-BRAND
5580,727,Cover,NNP,B-TYPE
5581,727,Stir,NNP,I-TYPE
5582,727,Sarung,NNP,B-TYPE
5583,727,Stir,NNP,I-TYPE
5584,727,Mobil,NNP,I-TYPE
5585,727,Autorace,NNP,B-BRAND
5586,727,104,NNP,I-NAME
5587,727,Tranformrs,NNP,B-THEME
5588,728,Gray,NNP,B-COLOR
5589,729,N98,CD,B-NAME
5590,729,"9""",CD,B-DIMENSION
5591,729,Inch,NNP,I-DIMENSION
5592,729,Android,NNP,B-OS
5593,729,4.4,NNP,I-OS
5594,729,Tablet,NNP,B-TYPE
5595,729,PC,NNP,I-TYPE
5596,729,Allwinner,NNP,B-BRAND
5597,729,A33,NNP,B-NAME
5598,729,Quad,NNP,O
5599,729,Core,NNP,O
5600,729,1GB+16GB,CD,O
5601,729,EU,NNP,B-TYPE
5602,729,Plug,NNP,I-TYPE
5603,729,Black,NNP,B-COLOR
5604,730,Polo,NNP,B-BRAND
5605,730,Hunter,NNP,I-BRAND
5606,730,Koper,NNP,B-TYPE
5607,730,Set,NNP,I-TYPE
5608,730,586,CD,O
5609,730,"20""+24""",CD,B-DIMENSION
5610,730,Roda,NNP,O
5611,730,Besar,NNP,O
5612,731,Mama,NNP,B-BRAND
5613,731,Honey,NNP,I-BRAND
5614,731,Busui,NNP,I-BRAND
5615,731,185gr,CD,B-MASS
5616,732,Gold,NNP,B-COLOR
5617,732,Logam,NNP,B-TYPE
5618,732,Mulia,NNP,I-TYPE
5619,732,Emas,NNP,B-TYPE
5620,732,Antam,NNP,B-BRAND
5621,732,0.5,CD,B-MASS
5622,732,Gram,NNP,I-MASS
5623,732,Fine,NNP,B-TYPE
5624,732,Gold,NNP,B-BRAND
5625,732,999.9,CD,B-NAME
5626,732,Sertifikat,NNP,O
5627,733,LBMA,NNP,O
5628,734,Utametz,NNP,B-BRAND
5629,734,Gilingan,NNP,B-TYPE
5630,734,Daging,NNP,I-TYPE
5631,734,Manual,NNP,I-TYPE
5632,734,Serbaguna,NNP,O
5633,734,Mudah,NNP,O
5634,734,Hemat,NNP,O
5635,734,Dan,NNP,O
5636,734,Awet,NNP,O
5637,734,No,NNP,O
5638,734,12,CD,O
5639,734,Silver,NNP,B-COLOR
5640,735,JYSK,NNP,B-BRAND
5641,735,Gantungan,NNP,B-TYPE
5642,735,baju,VB,I-TYPE
5643,735,Hangers,FW,B-TYPE
5644,735,PRICE,FW,O
5645,735,STAR,FW,O
5646,735,10pcs,FW,O
5647,735,/pk,FW,O
5648,735,plastic,FW,B-MATERIAL
5649,735,ass.,FW,O
5650,735,BLACK,NNP,B-COLOR
5651,736,Tutup,NNP,B-TYPE
5652,736,Pentil,NNP,I-TYPE
5653,736,Roda,NNP,I-TYPE
5654,736,Lampu,NNP,B-TYPE
5655,736,LED,NNP,I-TYPE
5656,736,Roda,NNP,I-TYPE
5657,736,Flashing,NNP,B-TYPE
5658,736,LED,NNP,I-TYPE
5659,736,(Dengan,NNP,O
5660,736,Sensor,NNP,O
5661,736,Gerak),NNP,O
5662,737,Bluetooth,NNP,B-TYPE
5663,737,Wireless,NNP,I-TYPE
5664,737,Microphone,NNP,I-TYPE
5665,737,Mini,NNP,B-TYPE
5666,737,Portable,FW,I-TYPE
5667,737,Karaoke,FW,I-TYPE
5668,737,and,FW,B-BRAND
5669,737,Speaker,FW,I-TYPE
5670,737,smule,FW,B-THEME
5671,738,Lem,NNP,B-TYPE
5672,738,Povinal,NNP,B-BRAND
5673,739,KABEL,NNP,B-TYPE
5674,739,DATA,NNP,I-TYPE
5675,739,BLACKBERRY,NNP,B-BRAND
5676,739,GROSIR,NNP,O
5677,739,KABEL,NNP,B-TYPE
5678,739,BB,NNP,O
5679,740,samsung,VB,B-BRAND
5680,740,note,NN,B-NAME
5681,740,5,CD,I-NAME
5682,741,Hairband,NNP,B-TYPE
5683,741,Flower,NNP,B-BRAND
5684,742,Tupperware,NNP,B-BRAND
5685,742,Spice,NNP,B-NAME
5686,742,T',NNP,I-NAME
5687,742,Go,NNP,I-NAME
5688,743,Kaos,NNP,B-TYPE
5689,743,Lengan,NNP,I-TYPE
5690,743,Panjang,NNP,I-TYPE
5691,743,Korea,NNP,O
5692,743,Style,NNP,O
5693,743,#00010,CD,O
5694,744,Original,NNP,O
5695,744,High,NNP,O
5696,744,Quality,NNP,O
5697,744,Charger,NNP,B-TYPE
5698,745,Celana,NNP,B-TYPE
5699,745,Jeans,NNP,I-TYPE
5700,745,Panjang,NNP,B-SIZE
5701,745,Skinny,NNP,B-TYPE
5702,745,Fit,NNP,I-TYPE
5703,745,Pria,NNP,B-GENDER
5704,745,Denim,NNP,B-MATERIAL
5705,745,Cowok,NNP,B-GENDER
5706,745,Skiny,NNP,B-TYPE
5707,745,Pensil,NNP,I-TYPE
5708,745,CODE,NNP,O
5709,745,PUM21,NNP,O
5710,746,HERBALIFE,NNP,B-BRAND
5711,746,Aloe,NNP,B-NAME
5712,746,Concentrate,NNP,I-NAME
5713,747,Cetakan,VB,B-TYPE
5714,747,puding,FW,I-TYPE
5715,747,/jelly,FW,I-TYPE
5716,747,mould,FW,O
5717,747,ikan,VB,B-SHAPE
5718,747,koi,NN,I-SHAPE
5719,747,kecil,JJ,I-SHAPE
5720,748,Mesin,NNP,B-TYPE
5721,748,Jahit,NNP,I-TYPE
5722,748,Tangan,NNP,I-TYPE
5723,748,Mini,NNP,B-SIZE
5724,748,Manual,NNP,O
5725,749,Furminator,NN,O
5726,749,deshedding,NN,O
5727,749,alat,NN,B-TYPE
5728,749,sikat,NN,I-TYPE
5729,749,untuk,SC,O
5730,749,anjing/kucing,VB,O
5731,749,(warna,NN,O
5732,749,acak),NNP,O
5733,750,International,NNP,O
5734,751,360DSC,CD,B-BRAND
5735,751,Kalung,NN,B-TYPE
