key,value
"('+1:word.lower():gurih', 'O')",0.100859
"('word.lower():gurih', 'O')",0.295562
"('word[-3:]:RIH', 'O')",0.295562
"('word[-2:]:IH', 'B-TYPE')",0.067412
"('word[-2:]:IH', 'B-COLOR')",0.724039
"('-1:word.lower():kriuk', 'O')",0.295562
"('word.lower():pse', 'B-BRAND')",0.33469
"('word[-3:]:PSE', 'B-BRAND')",0.27732
"('word[-3:]:PSE', 'I-TYPE')",0.739839
"('+1:word.lower():dinding', 'B-TYPE')",-0.015498
"('+1:word.lower():dinding', 'I-TYPE')",1.193881
"('word.lower():dinding', 'O')",0.143684
"('word.lower():dinding', 'I-TYPE')",0.348107
"('+1:word.lower():souvenir', 'O')",8e-06
"('word.lower():souvenir', 'B-TYPE')",0.768047
"('word[-3:]:nir', 'B-TYPE')",0.503799
"('word[-3:]:nir', 'O')",0.663342
"('word[-2:]:ir', 'B-TYPE')",0.975268
"('word[-2:]:ir', 'B-BRAND')",-0.475438
"('word[-2:]:ir', 'O')",0.107685
"('word[-2:]:ir', 'B-NAME')",-0.095774
"('word[-2:]:ir', 'I-TYPE')",0.328565
"('word[-2:]:ir', 'I-NAME')",0.316636
"('word[-2:]:ir', 'I-MATERIAL')",0.959194
"('word[-2:]:ir', 'I-AGE')",0.61957
"('-1:word.lower():dinding', 'B-TYPE')",0.812442
"('-1:word.lower():dinding', 'O')",0.358819
"('+1:word.lower():online', 'B-TYPE')",1.200943
"('word.lower():online', 'O')",1.127602
"('word[-3:]:ine', 'B-TYPE')",0.208786
"('word[-3:]:ine', 'B-BRAND')",0.633704
"('word[-3:]:ine', 'O')",0.128505
"('word[-3:]:ine', 'B-NAME')",0.692924
"('word[-3:]:ine', 'I-TYPE')",-0.331347
"('word[-3:]:ine', 'B-THEME')",1.456557
"('-1:word.lower():souvenir', 'O')",1.127602
"('+1:word.lower():kaligrafi', 'O')",1.127602
"('word.lower():kaligrafi', 'B-TYPE')",0.982221
"('word[-3:]:afi', 'B-TYPE')",0.982221
"('word[-2:]:fi', 'B-TYPE')",1.761888
"('word[-2:]:fi', 'I-NAME')",0.317144
"('-1:word.lower():online', 'B-TYPE')",0.982221
"('+1:word.lower():standar', 'B-NAME')",0.409131
"('+1:word.lower():standar', 'B-SIZE')",0.994384
"('word.lower():standar', 'O')",0.341124
"('word.lower():standar', 'I-NAME')",0.675433
"('word.lower():standar', 'B-SIZE')",1.288714
"('word[-3:]:dar', 'O')",1.039364
"('word[-3:]:dar', 'I-BRAND')",0.4426
"('word[-3:]:dar', 'I-NAME')",0.521505
"('word[-3:]:dar', 'B-SIZE')",1.190797
"('-1:word.lower():kaligrafi', 'O')",1.025699
"('+1:word.lower():30', 'O')",1.714918
"('+1:word.lower():30', 'I-NAME')",0.040301
"('word.lower():30', 'I-NAME')",0.112961
"('word.lower():30', 'B-SIZE')",0.199437
"('word[-3:]:30', 'I-NAME')",0.112961
"('word[-3:]:30', 'B-SIZE')",0.199437
"('word[-2:]:30', 'O')",-0.599583
"('word[-2:]:30', 'B-NAME')",1.705917
"('word[-2:]:30', 'I-THEME')",0.211493
"('word[-2:]:30', 'B-SIZE')",0.034776
"('word[-2:]:30', 'B-DIMENSION')",0.562501
"('-1:word.lower():standar', 'O')",0.730935
"('-1:word.lower():standar', 'B-DIMENSION')",0.157924
"('+1:word.lower():cm', 'B-SIZE')",0.353576
"('+1:word.lower():cm', 'B-DIMENSION')",0.353065
"('word.lower():cm', 'I-DIMENSION')",1.179213
"('word.lower():cm', 'I-SIZE')",0.46813
"('word[-3:]:cm', 'I-DIMENSION')",0.475836
"('word[-3:]:cm', 'I-SIZE')",0.500105
"('word[-2:]:cm', 'O')",-0.637227
"('word[-2:]:cm', 'B-DIMENSION')",2.822031
"('word[-2:]:cm', 'I-DIMENSION')",1.171388
"('word[-2:]:cm', 'I-SIZE')",0.318149
"('-1:word.lower():30', 'I-NAME')",0.531924
"('-1:word.lower():30', 'B-SIZE')",0.798108
"('word.lower():gantungan', 'B-TYPE')",2.114844
"('word.lower():gantungan', 'I-TYPE')",-0.429594
"('+1:word.lower():kunci', 'B-TYPE')",0.009265
"('+1:word.lower():kunci', 'I-TYPE')",0.085325
"('word.lower():kunci', 'B-TYPE')",1.270156
"('-1:word.lower():gantungan', 'B-TYPE')",-0.088724
"('-1:word.lower():gantungan', 'I-TYPE')",1.247126
"('+1:word.lower():thailand', 'I-NAME')",1.253541
"('word.lower():thailand', 'I-NAME')",1.196336
"('word.lower():thailand', 'B-THEME')",1.847676
"('-1:word.lower():kunci', 'B-TYPE')",0.981547
"('-1:word.lower():kunci', 'I-TYPE')",0.074944
"('-1:word.lower():kunci', 'B-THEME')",1.33847
"('+1:word.lower():untuk', 'B-TYPE')",0.589741
"('+1:word.lower():untuk', 'B-BRAND')",1.396269
"('+1:word.lower():untuk', 'O')",-0.960564
"('+1:word.lower():untuk', 'I-TYPE')",0.921794
"('+1:word.lower():untuk', 'B-THEME')",1.740316
"('+1:word.lower():untuk', 'I-THEME')",0.625798
"('word.lower():untuk', 'O')",1.207732
"('word.lower():untuk', 'I-TYPE')",0.051265
"('word[-3:]:tuk', 'O')",2.429113
"('word[-3:]:tuk', 'I-TYPE')",-0.660786
"('word[-3:]:tuk', 'B-SHAPE')",0.644406
"('word[-2:]:uk', 'O')",0.861544
"('word[-2:]:uk', 'I-TYPE')",1.450956
"('word[-2:]:uk', 'B-SHAPE')",0.626387
"('-1:word.lower():thailand', 'O')",0.075021
"('-1:word.lower():untuk', 'B-TYPE')",-0.671504
"('-1:word.lower():untuk', 'O')",-0.05015
"('-1:word.lower():untuk', 'B-NAME')",0.139528
"('-1:word.lower():untuk', 'I-TYPE')",1.245505
"('-1:word.lower():untuk', 'B-GENDER')",0.255223
"('-1:word.lower():untuk', 'B-MATERIAL')",0.961855
"('word.lower():setelan', 'B-TYPE')",0.920704
"('word[-3:]:lan', 'B-TYPE')",0.912664
"('word[-3:]:lan', 'I-AGE')",1.043405
"('word.lower():bora', 'I-TYPE')",0.394424
"('-1:word.lower():setelan', 'I-TYPE')",0.940056
"('-1:word.lower():setelan', 'B-AGE')",0.734609
"('+1:word.lower():setelan', 'B-TYPE')",-0.182407
"('+1:word.lower():setelan', 'B-BRAND')",-0.838513
"('+1:word.lower():setelan', 'O')",0.408863
"('+1:word.lower():setelan', 'I-BRAND')",1.191138
"('+1:word.lower():setelan', 'B-AGE')",0.766217
"('-1:word.lower():bora', 'B-TYPE')",0.725327
"('+1:postag:PR', 'B-TYPE')",0.255434
"('+1:postag:PR', 'I-TYPE')",-0.008641
"('+1:postag[:2]:PR', 'B-TYPE')",0.296794
"('+1:postag[:2]:PR', 'I-TYPE')",-0.019378
"('postag:PR', 'B-TYPE')",1.253357
"('postag[:2]:PR', 'B-TYPE')",0.966371
"('postag[:2]:PR', 'O')",0.014778
"('+1:word.lower():baju', 'B-BRAND')",-0.167378
"('+1:word.lower():baju', 'O')",1.022365
"('+1:word.lower():baju', 'I-BRAND')",0.733576
"('+1:word.lower():baju', 'I-TYPE')",0.950897
"('+1:word.lower():baju', 'I-AGE')",0.923705
"('word.lower():baju', 'B-TYPE')",1.75352
"('word.lower():baju', 'I-TYPE')",1.059789
"('word[-3:]:aju', 'B-TYPE')",0.906031
"('word[-3:]:aju', 'I-TYPE')",0.322879
"('word[-2:]:ju', 'B-TYPE')",1.296436
"('word[-2:]:ju', 'B-NAME')",0.116998
"('word[-2:]:ju', 'I-TYPE')",0.242779
"('-1:postag:PR', 'B-TYPE')",0.164534
"('-1:postag:PR', 'I-TYPE')",0.009495
"('-1:postag[:2]:PR', 'B-TYPE')",0.072812
"('-1:postag[:2]:PR', 'O')",-0.198653
"('-1:postag[:2]:PR', 'B-NAME')",0.115193
"('+1:word.lower():korea', 'B-TYPE')",0.229325
"('+1:word.lower():korea', 'O')",-0.86115
"('+1:word.lower():korea', 'I-TYPE')",0.20546
"('+1:word.lower():korea', 'B-MATERIAL')",0.786551
"('word.lower():korea', 'O')",1.619715
"('word.lower():korea', 'I-TYPE')",0.434872
"('word[-3:]:rea', 'O')",0.775645
"('word[-3:]:rea', 'I-TYPE')",0.455912
"('word[-2:]:ea', 'B-BRAND')",1.26987
"('word[-2:]:ea', 'O')",0.268458
"('word[-2:]:ea', 'I-TYPE')",-0.002282
"('word[-2:]:ea', 'I-NAME')",0.561693
"('word[-2:]:ea', 'B-MATERIAL')",0.388521
"('-1:word.lower():baju', 'B-TYPE')",1.052229
"('-1:word.lower():baju', 'I-TYPE')",2.269889
"('-1:word.lower():baju', 'B-THEME')",0.802741
"('+1:word.lower():style', 'B-TYPE')",0.00153
"('+1:word.lower():style', 'O')",0.408044
"('+1:word.lower():style', 'I-TYPE')",0.194279
"('word.lower():style', 'O')",2.082623
"('word.lower():style', 'I-TYPE')",1.35459
"('word[-3:]:yle', 'B-BRAND')",0.534639
"('word[-3:]:yle', 'O')",0.0
"('word[-3:]:yle', 'B-NAME')",0.153805
"('word[-3:]:yle', 'I-TYPE')",0.068666
"('word[-3:]:yle', 'I-NAME')",0.106306
"('-1:word.lower():korea', 'O')",1.203177
"('+1:word.lower():hdmi', 'B-BRAND')",1.126799
"('word.lower():hdmi', 'B-TYPE')",0.548449
"('word[-3:]:DMI', 'B-TYPE')",0.548449
"('word[-2:]:MI', 'B-TYPE')",0.108837
"('word[-2:]:MI', 'O')",0.328533
"('word[-2:]:MI', 'I-TYPE')",0.682351
"('word[-2:]:MI', 'I-NAME')",0.555491
"('-1:word.lower():hdmi', 'I-TYPE')",1.444372
"('+1:word.lower():1.5m', 'I-TYPE')",0.848779
"('word.lower():1.5m', 'B-DIMENSION')",0.435253
"('word[-3:]:.5m', 'B-DIMENSION')",0.435253
"('word[-2:]:5m', 'B-DIMENSION')",1.78318
"('word.lower():skip', 'B-BRAND')",0.196143
"('word[-3:]:kip', 'B-BRAND')",0.196143
"('word[-2:]:ip', 'B-BRAND')",-0.39977
"('word[-2:]:ip', 'I-TYPE')",0.346119
"('word[-2:]:ip', 'I-NAME')",0.172425
"('word[-2:]:ip', 'B-SHAPE')",1.134151
"('+1:word.lower():hop', 'B-BRAND')",0.196143
"('word.lower():hop', 'I-BRAND')",0.684164
"('word[-3:]:Hop', 'B-BRAND')",0.360544
"('word[-3:]:Hop', 'I-BRAND')",0.670676
"('-1:word.lower():skip', 'I-BRAND')",0.684164
"('+1:word.lower():blanket', 'I-BRAND')",0.684164
"('word.lower():blanket', 'B-TYPE')",0.730032
"('-1:word.lower():hop', 'B-TYPE')",0.730032
"('+1:word.lower():selimut', 'B-TYPE')",0.730032
"('word.lower():selimut', 'B-TYPE')",1.43387
"('word[-3:]:mut', 'B-TYPE')",1.197313
"('word[-3:]:mut', 'I-BRAND')",0.975272
"('-1:word.lower():blanket', 'B-TYPE')",0.640767
"('+1:word.lower():topi', 'B-TYPE')",0.678488
"('word.lower():topi', 'B-TYPE')",-0.598143
"('word.lower():topi', 'I-TYPE')",1.100663
"('word[-3:]:opi', 'B-TYPE')",0.723232
"('word[-3:]:opi', 'I-TYPE')",0.112908
"('word[-2:]:pi', 'B-TYPE')",1.619488
"('word[-2:]:pi', 'I-TYPE')",0.265991
"('-1:word.lower():selimut', 'I-TYPE')",1.06078
"('-1:word.lower():selimut', 'B-DIMENSION')",1.056687
"('word[-3:]:ayi', 'I-TYPE')",0.818169
"('word[-3:]:ayi', 'B-AGE')",1.712054
"('word[-3:]:ayi', 'I-AGE')",1.324788
"('word[-2:]:yi', 'B-BRAND')",-0.089636
"('word[-2:]:yi', 'O')",-0.193803
"('word[-2:]:yi', 'B-NAME')",0.287869
"('word[-2:]:yi', 'I-TYPE')",0.32797
"('word[-2:]:yi', 'B-AGE')",1.7078
"('word[-2:]:yi', 'I-AGE')",1.316127
"('-1:word.lower():topi', 'I-TYPE')",0.71108
"('-1:word.lower():topi', 'B-THEME')",0.884939
"('word.lower():lottus', 'B-BRAND')",0.080875
"('word[-3:]:tus', 'B-BRAND')",0.028398
"('word[-3:]:tus', 'B-THEME')",0.986768
"('+1:word.lower():leaf', 'B-BRAND')",0.080875
"('word.lower():leaf', 'I-BRAND')",0.565745
"('-1:word.lower():lottus', 'I-BRAND')",0.565745
"('+1:word.lower():pelangsing', 'I-BRAND')",0.538969
"('+1:word.lower():pelangsing', 'I-TYPE')",0.071141
"('word.lower():pelangsing', 'B-TYPE')",1.21087
"('word.lower():pelangsing', 'I-TYPE')",0.255063
"('-1:word.lower():leaf', 'B-TYPE')",0.711023
"('+1:word.lower():aman', 'B-TYPE')",0.711023
"('word.lower():aman', 'O')",0.222114
"('word[-3:]:man', 'B-TYPE')",-1.280285
"('word[-3:]:man', 'O')",-0.046528
"('word[-3:]:man', 'I-BRAND')",1.307534
"('word[-3:]:man', 'I-TYPE')",-0.93132
"('word[-3:]:man', 'I-NAME')",0.85609
"('word[-3:]:man', 'B-THEME')",2.083595
"('word[-3:]:man', 'B-GENDER')",0.46699
"('-1:word.lower():pelangsing', 'O')",0.760511
"('-1:word.lower():aman', 'O')",0.004628
"('+1:word.lower():manjur', 'O')",0.004628
"('word.lower():manjur', 'O')",0.153381
"('word[-3:]:jur', 'O')",0.153381
"('+1:word.lower():kapsul', 'I-TYPE')",0.200929
"('+1:word.lower():kapsul', 'I-NAME')",0.444782
"('word.lower():kapsul', 'B-TYPE')",0.056568
"('word.lower():kapsul', 'I-TYPE')",0.562991
"('word.lower():kapsul', 'I-NAME')",0.665824
"('word[-3:]:sul', 'O')",0.017721
"('word[-3:]:sul', 'I-TYPE')",0.524331
"('word[-3:]:sul', 'I-NAME')",0.909244
"('word[-2:]:ul', 'B-TYPE')",0.233092
"('word[-2:]:ul', 'I-TYPE')",0.124943
"('word[-2:]:ul', 'B-COLOR')",1.132195
"('word[-2:]:ul', 'I-NAME')",0.645764
"('word.lower():wiyadistore', 'O')",1.622728
"('+1:word.lower():pasir', 'B-TYPE')",0.476757
"('+1:word.lower():pasir', 'O')",0.397707
"('+1:word.lower():pasir', 'I-TYPE')",0.336817
"('word.lower():pasir', 'B-TYPE')",0.685779
"('word.lower():pasir', 'I-TYPE')",0.416713
"('word[-3:]:sir', 'B-TYPE')",0.732069
"('word[-3:]:sir', 'B-BRAND')",0.195438
"('word[-3:]:sir', 'O')",-0.128633
"('-1:word.lower():wiyadistore', 'B-TYPE')",0.32229
"('+1:word.lower():zeolit', 'B-TYPE')",0.650517
"('word.lower():zeolit', 'B-MATERIAL')",1.103439
"('-1:word.lower():pasir', 'B-TYPE')",0.504897
"('-1:word.lower():pasir', 'I-TYPE')",0.199514
"('-1:word.lower():pasir', 'B-MATERIAL')",0.908048
"('+1:word.lower():02', 'B-MATERIAL')",1.035913
"('word.lower():02', 'O')",0.936034
"('word[-3:]:02', 'O')",0.936034
"('word[-2:]:02', 'B-NAME')",3.334235
"('-1:word.lower():zeolit', 'O')",0.185399
"('+1:word.lower():[re-pack', 'O')",0.185399
"('word.lower():[re-pack', 'O')",0.384533
"('-1:word.lower():02', 'O')",0.384533
"('+1:word.lower():1kg', 'B-TYPE')",0.115539
"('+1:word.lower():1kg', 'O')",0.593509
"('word.lower():1kg', 'B-MASS')",2.109629
"('word[-3:]:1kg', 'B-MASS')",1.00732
"('word[-2:]:kg', 'I-CAPACITY')",0.766135
"('word[-2:]:kg', 'B-MASS')",1.987755
"('word[-2:]:kg', 'I-MASS')",0.210768
"('-1:word.lower():[re-pack', 'B-MASS')",0.394121
"('word.lower():modernlifeshop', 'B-BRAND')",0.321324
"('word[-3:]:hop', 'B-BRAND')",0.846623
"('word[-3:]:hop', 'O')",0.489122
"('+1:word.lower():gitar', 'B-BRAND')",0.37419
"('+1:word.lower():gitar', 'B-NAME')",0.151486
"('word.lower():gitar', 'B-TYPE')",1.263473
"('word.lower():gitar', 'I-TYPE')",0.152707
"('-1:word.lower():modernlifeshop', 'B-TYPE')",0.211273
"('+1:word.lower():akustik', 'B-TYPE')",0.341993
"('word.lower():akustik', 'I-TYPE')",0.403736
"('-1:word.lower():gitar', 'B-TYPE')",1.11364
"('-1:word.lower():gitar', 'I-TYPE')",0.783519
"('+1:word.lower():accoustic', 'I-TYPE')",0.078568
"('word.lower():accoustic', 'B-TYPE')",0.6782
"('-1:word.lower():akustik', 'B-TYPE')",0.565065
"('+1:word.lower():guitar', 'B-TYPE')",0.293436
"('+1:word.lower():guitar', 'I-NAME')",0.446551
"('word.lower():guitar', 'I-TYPE')",0.626552
"('word.lower():guitar', 'I-NAME')",0.0786
"('-1:word.lower():accoustic', 'I-TYPE')",0.487585
"('+1:word.lower():pump', 'B-TYPE')",0.64887
"('+1:word.lower():pump', 'B-BRAND')",0.290924
"('+1:word.lower():pump', 'I-NAME')",0.202911
"('word.lower():pump', 'I-BRAND')",0.479411
"('word.lower():pump', 'I-TYPE')",1.125326
"('word.lower():pump', 'I-NAME')",0.324206
"('word[-3:]:ump', 'B-TYPE')",0.147424
"('word[-3:]:ump', 'I-TYPE')",0.582761
"('word.lower():jm', 'B-BRAND')",0.498106
"('word[-3:]:JM', 'B-BRAND')",0.498106
"('word[-2:]:JM', 'B-BRAND')",0.498106
"('-1:word.lower():pump', 'B-TYPE')",0.591438
"('-1:word.lower():pump', 'B-BRAND')",0.736814
"('-1:word.lower():pump', 'O')",0.464695
"('-1:word.lower():jm', 'B-NAME')",0.735599
"('+1:word.lower():72', 'O')",0.23127
"('+1:word.lower():72', 'B-NAME')",0.221926
"('word.lower():72', 'O')",0.007944
"('word[-3:]:72', 'O')",0.007944
"('word[-2:]:72', 'B-NAME')",0.286727
"('word[-2:]:72', 'I-NAME')",0.068724
"('+1:word.lower():7', 'I-DIMENSION')",0.716574
"('word.lower():7', 'I-NAME')",0.193391
"('word.lower():7', 'B-SIZE')",0.711192
"('word.lower():7', 'I-DIMENSION')",0.649718
"('word[-3:]:7', 'I-NAME')",0.193391
"('word[-3:]:7', 'B-SIZE')",0.711192
"('word[-3:]:7', 'I-DIMENSION')",0.649718
"('word[-2:]:7', 'I-NAME')",0.193391
"('word[-2:]:7', 'B-SIZE')",0.711192
"('word[-2:]:7', 'I-DIMENSION')",0.649718
"('-1:word.lower():72', 'I-NAME')",0.43586
"('+1:word.lower():metring', 'I-NAME')",0.43586
"('-1:word.lower():7', 'B-TYPE')",-0.004498
"('-1:word.lower():7', 'I-NAME')",0.178271
"('-1:word.lower():7', 'I-DIMENSION')",1.077774
"('-1:word.lower():metring', 'I-TYPE')",0.022473
"('word[-3:]:igh', 'B-TYPE')",0.107083
"('word[-3:]:igh', 'O')",0.789446
"('word[-2:]:gh', 'O')",0.508991
"('word[-2:]:gh', 'I-TYPE')",0.026024
"('+1:word.lower():produk', 'O')",0.017057
"('+1:word.lower():produk', 'B-NAME')",1.182815
"('word.lower():produk', 'O')",0.895902
"('word[-3:]:duk', 'I-TYPE')",0.676488
"('-1:word.lower():quality', 'B-TYPE')",1.055438
"('-1:word.lower():quality', 'O')",-0.001382
"('word.lower():boots', 'B-TYPE')",1.38918
"('word[-3:]:ots', 'B-TYPE')",1.38918
"('+1:word.lower():cantik', 'B-TYPE')",0.411029
"('+1:word.lower():cantik', 'O')",1.615817
"('word.lower():cantik', 'O')",1.166554
"('word.lower():cantik', 'I-TYPE')",0.215491
"('-1:word.lower():boots', 'B-TYPE')",0.805844
"('-1:word.lower():boots', 'O')",2.034126
"('+1:word.lower():tr01', 'O')",0.827014
"('word.lower():tr01', 'O')",0.115691
"('word[-3:]:R01', 'O')",0.115691
"('word[-2:]:01', 'O')",0.925887
"('word[-2:]:01', 'B-NAME')",0.886848
"('word[-2:]:01', 'I-NAME')",0.409499
"('-1:word.lower():cantik', 'B-BRAND')",0.559886
"('-1:word.lower():cantik', 'O')",1.077226
"('-1:word.lower():cantik', 'B-NAME')",0.352705
"('word.lower():paket', 'B-TYPE')",-0.036614
"('word.lower():paket', 'O')",2.290569
"('word.lower():paket', 'B-NAME')",0.101158
"('+1:word.lower():ibu', 'B-TYPE')",0.500575
"('+1:word.lower():ibu', 'B-THEME')",0.882598
"('word.lower():ibu', 'I-TYPE')",0.608994
"('word.lower():ibu', 'I-THEME')",0.882515
"('word[-3:]:Ibu', 'I-TYPE')",0.608994
"('word[-3:]:Ibu', 'I-THEME')",0.882515
"('word[-2:]:bu', 'B-TYPE')",-0.266925
"('word[-2:]:bu', 'B-COLOR')",2.078449
"('word[-2:]:bu', 'I-THEME')",0.795584
"('word[-2:]:bu', 'I-COLOR')",0.792857
"('-1:word.lower():paket', 'B-TYPE')",-0.239629
"('-1:word.lower():paket', 'B-BRAND')",0.27205
"('-1:word.lower():paket', 'O')",-0.957353
"('-1:word.lower():paket', 'B-NAME')",0.24133
"('-1:word.lower():paket', 'I-TYPE')",0.00341
"('-1:word.lower():paket', 'I-NAME')",0.338767
"('-1:word.lower():paket', 'B-DIMENSION')",0.90654
"('+1:word.lower():hamil', 'B-TYPE')",0.564234
"('word.lower():hamil', 'I-TYPE')",0.903044
"('word[-3:]:mil', 'B-NAME')",0.249045
"('word[-3:]:mil', 'I-TYPE')",0.213799
"('-1:word.lower():ibu', 'I-TYPE')",0.175544
"('+1:word.lower():kurma', 'B-TYPE')",0.203487
"('word.lower():kurma', 'B-TYPE')",0.767343
"('word[-3:]:rma', 'B-TYPE')",0.109124
"('word[-2:]:ma', 'B-TYPE')",-0.261842
"('word[-2:]:ma', 'B-BRAND')",0.918425
"('word[-2:]:ma', 'I-BRAND')",0.052248
"('word[-2:]:ma', 'B-NAME')",0.348558
"('word[-2:]:ma', 'I-TYPE')",0.0309
"('-1:word.lower():hamil', 'B-TYPE')",0.110198
"('-1:word.lower():hamil', 'B-BRAND')",0.244545
"('-1:word.lower():hamil', 'I-TYPE')",-0.580256
"('-1:word.lower():hamil', 'B-MATERIAL')",0.472914
"('+1:word.lower():azwa', 'I-TYPE')",0.877205
"('word[-2:]:wa', 'O')",0.131786
"('word[-2:]:wa', 'B-NAME')",0.181955
"('word[-2:]:wa', 'I-TYPE')",-0.191567
"('word[-2:]:wa', 'I-NAME')",0.206507
"('-1:word.lower():kurma', 'I-TYPE')",0.962812
"('word.lower():madu', 'B-TYPE')",0.298708
"('word.lower():madu', 'B-MATERIAL')",1.07349
"('+1:word.lower():murni', 'I-TYPE')",0.624014
"('word.lower():murni', 'I-TYPE')",0.861522
"('word[-3:]:rni', 'B-BRAND')",0.259953
"('word[-3:]:rni', 'I-TYPE')",0.711454
"('word[-3:]:rni', 'I-COLOR')",0.865415
"('-1:word.lower():madu', 'I-TYPE')",1.47357
"('-1:word.lower():madu', 'B-MASS')",0.156727
"('word.lower():cincin', 'B-TYPE')",1.430515
"('word[-3:]:CIN', 'B-TYPE')",0.856685
"('word[-2:]:IN', 'B-TYPE')",0.516948
"('word[-2:]:IN', 'O')",0.280276
"('word[-2:]:IN', 'I-TYPE')",-0.460128
"('word[-2:]:IN', 'I-NAME')",0.493107
"('word[-2:]:IN', 'I-THEME')",0.181798
"('+1:word.lower():ajib', 'B-TYPE')",0.856685
"('word.lower():ajib', 'O')",0.695687
"('word[-3:]:JIB', 'O')",0.695687
"('word[-2:]:IB', 'O')",0.695687
"('-1:word.lower():cincin', 'O')",0.642171
"('+1:word.lower():bacan', 'O')",0.695687
"('word.lower():bacan', 'B-TYPE')",0.226165
"('word.lower():bacan', 'B-MATERIAL')",0.578934
"('word[-3:]:CAN', 'B-MATERIAL')",0.567525
"('-1:word.lower():ajib', 'B-MATERIAL')",0.567525
"('+1:word.lower():doko', 'B-TYPE')",0.226165
"('+1:word.lower():doko', 'B-MATERIAL')",0.578934
"('word.lower():doko', 'I-TYPE')",0.752188
"('word.lower():doko', 'I-MATERIAL')",0.372345
"('word[-3:]:OKO', 'B-TYPE')",0.209392
"('word[-3:]:OKO', 'I-TYPE')",0.149031
"('word[-3:]:OKO', 'I-MATERIAL')",0.3276
"('-1:word.lower():bacan', 'I-TYPE')",0.752188
"('-1:word.lower():bacan', 'I-MATERIAL')",0.372345
"('+1:word.lower():majiko', 'I-MATERIAL')",0.381191
"('word.lower():majiko', 'I-MATERIAL')",0.554984
"('-1:word.lower():doko', 'I-MATERIAL')",0.546671
"('+1:word.lower():kitchen', 'O')",-0.076192
"('+1:word.lower():kitchen', 'I-NAME')",0.333395
"('+1:word.lower():kitchen', 'B-THEME')",0.011314
"('+1:word.lower():kitchen', 'B-MATERIAL')",1.144544
"('word.lower():kitchen', 'B-TYPE')",0.333744
"('word.lower():kitchen', 'B-BRAND')",0.060736
"('word.lower():kitchen', 'I-NAME')",0.718392
"('word[-3:]:hen', 'B-TYPE')",0.525877
"('word[-3:]:hen', 'B-BRAND')",0.142354
"('word[-3:]:hen', 'I-NAME')",0.158529
"('+1:word.lower():set', 'B-TYPE')",0.932202
"('+1:word.lower():set', 'O')",-0.022512
"('+1:word.lower():set', 'I-TYPE')",0.50505
"('+1:word.lower():set', 'I-NAME')",0.825899
"('+1:word.lower():set', 'I-THEME')",0.005235
"('word.lower():set', 'O')",1.197351
"('word.lower():set', 'I-TYPE')",0.197078
"('word.lower():set', 'I-NAME')",0.322562
"('word.lower():set', 'I-THEME')",0.539419
"('word[-3:]:Set', 'B-TYPE')",-0.340822
"('word[-3:]:Set', 'O')",0.069581
"('word[-3:]:Set', 'I-TYPE')",1.223382
"('word[-3:]:Set', 'I-THEME')",0.596743
"('-1:word.lower():kitchen', 'I-BRAND')",0.561653
"('-1:word.lower():kitchen', 'I-TYPE')",1.069813
"('-1:word.lower():kitchen', 'I-NAME')",0.296509
"('-1:word.lower():kitchen', 'B-THEME')",0.562631
"('+1:word.lower():frozen', 'O')",0.687265
"('+1:word.lower():frozen', 'I-TYPE')",-0.937172
"('+1:word.lower():frozen', 'I-NAME')",1.345126
"('word.lower():frozen', 'B-THEME')",3.170541
"('-1:word.lower():set', 'O')",0.1473
"('-1:word.lower():set', 'B-NAME')",0.464134
"('-1:word.lower():set', 'B-COLOR')",0.422898
"('-1:word.lower():set', 'B-THEME')",0.509996
"('-1:word.lower():set', 'B-SIZE')",0.381786
"('-1:word.lower():set', 'B-MATERIAL')",0.537161
"('-1:word.lower():frozen', 'B-TYPE')",0.214835
"('-1:word.lower():frozen', 'O')",1.16056
"('-1:word.lower():frozen', 'B-AGE')",0.62566
"('+1:word.lower():masak', 'B-TYPE')",1.765308
"('+1:word.lower():masak', 'I-TYPE')",-0.366419
"('word.lower():masak', 'B-TYPE')",0.167455
"('word.lower():masak', 'I-TYPE')",0.528065
"('word[-3:]:sak', 'B-TYPE')",0.167455
"('word[-3:]:sak', 'I-TYPE')",0.528065
"('+1:word.lower():masakan', 'B-TYPE')",1.435118
"('word.lower():masakan', 'I-TYPE')",0.419945
"('-1:word.lower():masak', 'O')",0.007365
"('-1:word.lower():masak', 'I-TYPE')",0.661493
"('-1:word.lower():masak', 'B-THEME')",0.65459
"('-1:word.lower():masakan', 'I-TYPE')",2.933029
"('+1:word.lower():motor', 'B-TYPE')",1.310162
"('+1:word.lower():motor', 'O')",-0.580469
"('+1:word.lower():motor', 'I-TYPE')",-1.51777
"('+1:word.lower():motor', 'B-SIZE')",1.992004
"('word.lower():motor', 'O')",0.053023
"('word.lower():motor', 'I-TYPE')",1.163768
"('word.lower():motor', 'I-NAME')",0.881904
"('word.lower():motor', 'B-THEME')",0.503213
"('-1:word.lower():motor', 'B-TYPE')",0.287236
"('-1:word.lower():motor', 'O')",0.381567
"('-1:word.lower():motor', 'I-TYPE')",-0.50394
